year,county,state,sex_and_age_total_population,sex_and_age_total_population_male,sex_and_age_total_population_female,sex_and_age_total_population_sex_ratio_males_per_1,sex_and_age_total_population_under_5_years,sex_and_age_total_population_5_to_9_years,sex_and_age_total_population_10_to_14_years,sex_and_age_total_population_15_to_19_years,sex_and_age_total_population_20_to_24_years,sex_and_age_total_population_25_to_34_years,sex_and_age_total_population_35_to_44_years,sex_and_age_total_population_45_to_54_years,sex_and_age_total_population_55_to_59_years,sex_and_age_total_population_60_to_64_years,sex_and_age_total_population_65_to_74_years,sex_and_age_total_population_75_to_84_years,sex_and_age_total_population_85_years_and_over,sex_and_age_total_population_median_age_years,sex_and_age_total_population_under_18_years,sex_and_age_total_population_16_years_and_over,sex_and_age_total_population_18_years_and_over,sex_and_age_total_population_21_years_and_over,sex_and_age_total_population_62_years_and_over,sex_and_age_total_population_65_years_and_over,sex_and_age_total_population_18_years_and_over.1,sex_and_age_total_population_18_years_and_over_mal,sex_and_age_total_population_18_years_and_over_fem,sex_and_age_total_population_18_years_and_over_sex,sex_and_age_total_population_65_years_and_over.1,sex_and_age_total_population_65_years_and_over_mal,sex_and_age_total_population_65_years_and_over_fem,sex_and_age_total_population_65_years_and_over_sex,race_total_population,race_total_population_one_race,race_total_population_two_or_more_races,race_total_population_one_race.1,race_total_population_one_race_white,race_total_population_one_race_black_or_african_am,race_total_population_one_race_american_indian_and,race_total_population_one_race_american_indian_and.1,race_total_population_one_race_american_indian_and.2,race_total_population_one_race_american_indian_and.3,race_total_population_one_race_american_indian_and.4,race_total_population_one_race_asian,race_total_population_one_race_asian_asian_indian,state_fips,county_fips,race_total_population_one_race_asian_chinese,race_total_population_one_race_asian_filipino,race_total_population_one_race_asian_japanese,race_total_population_one_race_asian_korean,race_total_population_one_race_asian_vietnamese,race_total_population_one_race_asian_other_asian,race_total_population_one_race_native_hawaiian_and,race_total_population_one_race_native_hawaiian_and.1,race_total_population_one_race_native_hawaiian_and.2,race_total_population_one_race_native_hawaiian_and.3,race_total_population_one_race_native_hawaiian_and.4,race_total_population_one_race_some_other_race,race_total_population_two_or_more_races.1,race_total_population_two_or_more_races_white_and_,race_total_population_two_or_more_races_white_and_.1,race_total_population_two_or_more_races_white_and_.2,race_total_population_two_or_more_races_black_or_a,race_alone_or_in_combination_with_one_or_more_othe,race_alone_or_in_combination_with_one_or_more_othe.1,race_alone_or_in_combination_with_one_or_more_othe.2,race_alone_or_in_combination_with_one_or_more_othe.3,race_alone_or_in_combination_with_one_or_more_othe.4,race_alone_or_in_combination_with_one_or_more_othe.5,race_alone_or_in_combination_with_one_or_more_othe.6,hispanic_or_latino_and_race_total_population,hispanic_or_latino_and_race_total_population_hispa,hispanic_or_latino_and_race_total_population_hispa.1,hispanic_or_latino_and_race_total_population_hispa.2,hispanic_or_latino_and_race_total_population_hispa.3,hispanic_or_latino_and_race_total_population_hispa.4,hispanic_or_latino_and_race_total_population_not_h,hispanic_or_latino_and_race_total_population_not_h.1,hispanic_or_latino_and_race_total_population_not_h.2,hispanic_or_latino_and_race_total_population_not_h.3,hispanic_or_latino_and_race_total_population_not_h.4,hispanic_or_latino_and_race_total_population_not_h.5,hispanic_or_latino_and_race_total_population_not_h.6,hispanic_or_latino_and_race_total_population_not_h.7,hispanic_or_latino_and_race_total_population_not_h.8,hispanic_or_latino_and_race_total_population_not_h.9,total_housing_units,citizen_voting_age_population_citizen_18_and_over_,citizen_voting_age_population_citizen_18_and_over_.1,citizen_voting_age_population_citizen_18_and_over_.2
2017,Marquette County,Wisconsin,15164,7699,7465,103.1,774,738,957,763,630,1393,1495,2252,1378,1257,2033,1099,395,49.4,2980,12564,12184,11770,4236,3527,12184,6168,6016,102.5,3527,1681,1846,91.1,15164,14949,215,14949,14544,93,74,10,27,0,0,59,0,55,77,16,23,0,7,8,5,7,3,0,4,0,172,215,45,63,67,0,15164,14748,178,166,126,7,183,15164,478,418,33,3,24,14686,14200,93,74,59,7,38,215,11,204,9916,12067,6112,5955
2017,Marinette County,Wisconsin,40712,20459,20253,101.0,1823,2122,2381,2398,2047,4048,4206,5840,3550,3329,4996,2632,1340,47.7,7908,33922,32804,31661,10859,8968,32804,16390,16414,99.9,8968,4186,4782,87.5,40712,40223,489,40223,39428,263,194,0,53,9,0,232,69,55,75,14,46,5,74,20,4,12,12,0,0,0,94,489,39,325,94,0,40712,39910,302,534,341,23,107,40712,631,377,30,34,190,40081,38925,263,183,229,12,6,463,6,457,30668,32622,16310,16312
2017,Milwaukee County,Wisconsin,956586,462784,493802,93.7,67339,65422,62700,63689,69784,155989,120273,117277,60940,53015,65821,34030,20307,34.6,232303,748510,724283,683112,150733,120158,724283,344585,379698,90.8,120158,50147,70011,71.6,956586,923377,33209,923377,579582,252712,5291,247,1473,32,144,39124,7560,55,79,4057,2219,286,1597,1603,21802,220,30,108,30,52,46448,33209,13277,5136,3475,1831,956586,607956,272369,14889,44146,1238,52307,956586,139469,95165,33310,1413,9581,817117,499245,249356,4477,38897,102,1297,23743,727,23016,418013,679917,320341,359576
2017,Racine County,Wisconsin,195101,96480,98621,97.8,12096,12586,13313,12690,11886,23146,23580,28670,15073,12411,16888,8861,3901,40.1,46211,154261,148890,142031,36662,29650,148890,72868,76022,95.9,29650,13097,16553,79.1,195101,188602,6499,188602,156503,21450,999,19,230,0,4,2370,894,55,101,459,367,107,211,58,274,55,38,10,0,7,7225,6499,3088,915,525,148,195101,162454,25412,2563,3142,179,8493,195101,24763,20349,2183,114,2117,170338,141849,20797,642,2358,55,146,4491,122,4369,82497,144159,70466,73693
2017,Winnebago County,Wisconsin,169540,85384,84156,101.5,9454,9897,9991,11316,15248,22367,20160,23482,12039,10202,13763,8196,3425,38.0,35283,138230,134257,126281,31493,25384,134257,67308,66949,100.5,25384,11237,14147,79.4,169540,166943,2597,166943,156698,3602,961,40,148,3,23,4430,443,55,139,301,172,69,250,113,3082,47,32,15,0,0,1205,2597,912,573,879,9,169540,159192,4553,1550,5403,83,1363,169540,6654,5086,795,58,715,162886,151374,3533,933,4430,47,100,2469,80,2389,74841,131718,65835,65883
2017,Dunn County,Wisconsin,44260,22296,21964,101.5,2314,2590,2471,4245,5761,5130,4682,5216,2836,2530,3744,1932,809,34.2,8871,36342,35389,31326,7967,6485,35389,17705,17684,100.1,6485,2967,3518,84.3,44260,43333,927,43333,41618,270,125,0,55,0,0,1176,163,55,33,143,26,0,43,0,801,0,0,0,0,0,144,927,238,253,210,0,44260,42477,537,395,1421,144,277,44260,801,560,46,12,183,43459,41192,227,78,1111,0,29,822,58,764,18316,34818,17429,17389
2017,Forest County,Wisconsin,9035,4574,4461,102.5,524,471,515,539,553,859,926,1177,712,765,1107,671,216,46.2,1839,7392,7196,6825,2415,1994,7196,3625,3571,101.5,1994,986,1008,97.8,9035,8794,241,8794,7313,80,1327,5,576,0,0,37,1,55,41,0,22,0,0,0,14,7,7,0,0,0,30,241,16,140,13,30,9035,7514,142,1507,50,31,40,9035,196,145,32,0,19,8839,7204,80,1289,37,7,8,214,0,214,9141,7137,3600,3537
2017,Green County,Wisconsin,36869,18265,18604,98.2,1973,2466,2526,2144,1956,3962,4563,5428,2943,2649,3484,1852,923,42.8,8406,29359,28463,27405,7757,6259,28463,14015,14448,97.0,6259,2834,3425,82.7,36869,36417,452,36417,35652,146,68,2,0,0,8,251,12,55,45,96,82,0,38,20,3,18,0,0,0,18,282,452,95,109,76,25,36869,36079,410,346,327,18,285,36869,1112,928,40,12,132,35757,34855,143,54,251,18,10,426,0,426,15979,27942,13727,14215
2017,Grant County,Wisconsin,51742,26915,24827,108.4,2698,3193,2945,4890,6289,5529,5026,6049,3552,3148,4321,2695,1407,35.6,10596,42249,41146,36498,10153,8423,41146,21483,19663,109.3,8423,3690,4733,78.0,51742,51288,454,51288,49909,678,91,0,34,0,3,412,162,55,43,53,97,0,50,14,36,13,4,9,0,0,185,454,159,113,77,5,51742,50353,859,215,494,85,213,51742,791,524,109,6,152,50951,49292,653,91,412,13,51,439,5,434,21981,40781,21288,19493
2017,Rusk County,Wisconsin,14211,7160,7051,101.5,686,778,942,858,679,1160,1432,2018,1245,1178,1753,1018,464,48.6,2968,11565,11243,10840,3931,3235,11243,5658,5585,101.3,3235,1529,1706,89.6,14211,13970,241,13970,13694,148,46,0,24,0,0,15,0,55,107,5,6,4,0,0,0,0,0,0,0,0,67,241,47,93,62,0,14211,13910,195,149,108,21,75,14211,252,167,28,0,57,13959,13523,146,45,15,0,1,229,1,228,9097,11126,5616,5510
2017,Shawano County,Wisconsin,41136,20632,20504,100.6,2226,2427,2698,2410,2076,4237,4552,6172,3284,2824,4536,2715,979,44.9,8953,33183,32183,31034,9985,8230,32183,16049,16134,99.5,8230,3806,4424,86.0,41136,40160,976,40160,36806,119,3048,15,185,0,2,149,9,55,115,19,17,48,36,0,20,12,9,3,0,0,26,976,137,625,137,12,41136,37768,288,3696,298,22,60,41136,1079,755,123,18,183,40057,35840,119,3019,149,9,3,918,2,916,20806,31889,15894,15995
2017,Sheboygan County,Wisconsin,115094,57875,57219,101.1,6486,7350,7545,7543,6719,13350,13756,16639,8703,7997,10442,5761,2803,41.3,26166,92026,88928,84891,23603,19006,88928,44496,44432,100.1,19006,8537,10469,81.5,115094,112730,2364,112730,102914,1880,269,9,80,0,0,6176,214,55,117,184,144,64,153,67,5350,7,7,0,0,0,1484,2364,814,702,271,48,115094,105133,2871,1114,6598,94,1841,115094,7085,5730,332,36,987,108009,97959,1794,223,6159,6,21,1847,40,1807,50821,86298,43366,42932
2017,Langlade County,Wisconsin,19190,9709,9481,102.4,912,945,1193,1125,917,1838,1993,2807,1892,1299,2304,1408,557,47.6,3745,15912,15445,14884,5017,4269,15445,7754,7691,100.8,4269,1989,2280,87.2,19190,18874,316,18874,18373,184,185,0,65,0,0,55,12,55,67,0,6,0,30,0,7,0,0,0,0,0,77,316,39,123,30,0,19190,18689,308,369,144,35,81,19190,357,308,31,0,18,18833,18131,184,147,55,0,4,312,0,312,12473,15249,7690,7559
2017,Menominee County,Wisconsin,4506,2258,2248,100.4,374,413,392,453,312,502,395,558,291,251,357,193,15,31.4,1462,3233,3044,2832,689,565,3044,1461,1583,92.3,565,247,318,77.7,4506,4384,122,4384,421,22,3921,0,170,0,7,20,0,55,78,0,0,0,0,0,20,0,0,0,0,0,0,122,0,113,0,2,4506,534,24,4043,27,0,0,4506,270,241,29,0,0,4236,396,22,3705,20,0,0,93,0,93,2332,3035,1461,1574
2017,Outagamie County,Wisconsin,183288,91418,91870,99.5,11649,12286,12471,12076,11818,24132,23448,26811,13187,10677,14112,7396,3225,37.9,44036,144197,139252,132781,30793,24733,139252,68751,70501,97.5,24733,10946,13787,79.4,183288,180243,3045,180243,164765,2294,3026,33,265,0,20,6165,1022,55,87,568,145,25,170,149,4086,35,10,5,20,0,3958,3045,985,845,579,13,183288,167599,3464,4019,6942,235,4208,183288,7663,6297,427,49,890,175625,161409,2215,2848,6152,30,215,2756,149,2607,75875,135990,67116,68874
2017,Vernon County,Wisconsin,30378,15240,15138,100.7,2082,2201,2279,1994,1443,2909,3189,4024,2476,2215,3031,1739,796,42.3,7903,23351,22475,21528,6839,5566,22475,11195,11280,99.2,5566,2611,2955,88.4,30378,30062,316,30062,29527,135,85,0,5,0,0,148,8,55,123,77,32,0,21,0,10,0,0,0,0,0,167,316,143,61,45,0,30378,29835,292,168,209,0,212,30378,476,392,21,9,54,29902,29260,135,85,144,0,14,264,10,254,13967,22384,11156,11228
2017,Buffalo County,Wisconsin,13243,6740,6503,103.6,732,737,825,754,667,1382,1407,1920,1013,1066,1520,873,347,45.7,2790,10812,10453,10109,3425,2740,10453,5356,5097,105.1,2740,1359,1381,98.4,13243,13092,151,13092,12894,65,39,1,0,3,0,4,0,55,11,0,2,0,0,2,0,0,0,0,0,0,90,151,30,97,15,0,13243,13044,102,140,22,2,94,13243,289,185,8,2,94,12954,12701,65,39,2,0,2,145,2,143,6725,10326,5269,5057
2017,Columbia County,Wisconsin,56790,29007,27783,104.4,3059,3388,3731,3626,3000,6563,7097,8557,4281,4116,5452,2661,1259,42.4,12582,45734,44208,42320,11751,9372,44208,22588,21620,104.5,9372,4319,5053,85.5,56790,55822,968,55822,54055,770,236,22,71,0,8,367,108,55,21,39,124,9,20,22,45,15,5,0,10,0,379,968,379,285,138,21,56790,54981,1235,574,541,104,424,56790,1771,1349,138,55,229,55019,52863,759,202,360,15,18,802,0,802,26447,43693,22287,21406
2017,Kewaunee County,Wisconsin,20378,10331,10047,102.8,1039,1041,1573,1245,1053,2037,2485,3017,1632,1427,2067,1227,535,43.9,4486,16470,15892,15262,4589,3829,15892,8038,7854,102.3,3829,1780,2049,86.9,20378,20102,276,20102,19744,93,62,0,11,0,0,77,42,55,61,11,17,0,2,5,0,0,0,0,0,0,126,276,48,157,27,0,20378,20016,163,253,105,4,147,20378,560,453,60,0,47,19818,19349,93,62,77,0,2,235,0,235,9403,15626,7859,7767
2017,La Crosse County,Wisconsin,117582,57373,60209,95.3,6260,6558,6934,9412,13931,14935,12947,14062,8079,6895,9671,5421,2477,35.5,23776,96500,93806,84898,21468,17569,93806,45146,48660,92.8,17569,7723,9846,78.4,117582,115313,2269,115313,107183,1578,355,1,157,0,38,5200,240,55,63,373,84,26,285,51,4141,29,27,0,2,0,968,2269,974,452,583,17,117582,109387,2653,861,5831,119,1073,117582,2101,1474,177,87,363,115481,106164,1557,352,5179,29,91,2109,0,2109,49723,92865,44741,48124
2017,Brown County,Wisconsin,258004,128020,129984,98.5,17067,17856,17239,17215,17419,35318,32452,35807,17925,15072,19753,10162,4719,37.0,62543,202425,195461,185066,43426,34634,195461,96121,99340,96.8,34634,15281,19353,79.0,258004,249858,8146,249858,219827,5873,6217,19,517,53,35,7971,2013,55,9,512,204,99,153,309,4681,19,16,0,3,0,9951,8146,2667,2198,862,190,258004,227351,9563,9259,9195,113,11314,258004,21472,15999,2396,235,2842,236532,210468,5557,5753,7887,0,469,6398,218,6180,108200,186738,91455,95283
2017,Eau Claire County,Wisconsin,102388,50371,52017,96.8,5899,6210,5443,8013,12726,13937,11162,11959,6690,5655,8389,4020,2285,34.3,20946,83775,81442,73693,17988,14694,81442,39576,41866,94.5,14694,6494,8200,79.2,102388,100214,2174,100214,94715,869,487,1,156,0,0,3594,142,55,35,505,416,11,257,53,2210,413,135,0,18,260,136,2174,869,468,517,4,102388,96781,1796,1010,4241,484,361,102388,2389,1848,194,12,335,99999,92796,805,413,3571,410,48,1956,43,1913,43422,79895,38679,41216
2017,Marathon County,Wisconsin,135293,68001,67292,101.1,8161,8806,8954,8557,7905,16201,16431,19370,10052,9002,12056,6468,3330,40.7,31512,107639,103781,99397,27175,21854,103781,51807,51974,99.7,21854,9933,11921,83.3,135293,132969,2324,132969,123418,936,429,19,151,0,17,7698,239,55,73,298,70,15,143,85,6848,36,0,2,23,11,452,2324,741,649,486,23,135293,125588,1934,1318,8320,169,613,135293,3624,2848,433,38,305,131669,120585,914,360,7679,36,62,2033,17,2016,58817,101803,50705,51098
2017,Oneida County,Wisconsin,35352,17790,17562,101.3,1559,1590,1828,1708,1635,3320,3412,5275,3233,3210,4831,2606,1145,50.6,6060,30032,29292,28456,10581,8582,29292,14618,14674,99.6,8582,4084,4498,90.8,35352,34959,393,34959,34008,296,378,0,126,0,0,180,5,55,85,56,23,71,10,0,15,10,0,0,10,0,87,393,20,180,73,0,35352,34371,421,648,283,10,102,35352,504,285,50,11,158,34848,33636,258,378,169,0,17,390,15,375,30723,29158,14581,14577
2017,Polk County,Wisconsin,43328,21809,21519,101.3,2218,2659,2833,2589,2157,4360,4961,6481,3440,3469,4708,2410,1043,44.8,9415,35090,33913,32579,10203,8161,33913,17000,16913,100.5,8161,3868,4293,90.1,43328,42786,542,42786,41758,133,458,13,295,0,37,169,26,55,95,7,75,11,17,14,19,4,4,0,0,0,264,542,154,173,128,22,43328,42258,350,689,306,12,291,43328,810,582,69,24,135,42518,41280,132,415,165,4,12,510,9,501,24456,33749,16951,16798
2017,Trempealeau County,Wisconsin,29510,14902,14608,102.0,1986,1958,2122,1807,1561,3275,3550,4140,2133,1962,2747,1549,720,40.5,7256,23026,22254,21452,6177,5016,22254,11225,11029,101.8,5016,2366,2650,89.3,29510,29271,239,29271,27328,143,89,0,3,0,0,178,8,55,121,11,25,5,29,4,96,0,0,0,0,0,1533,239,42,56,42,0,29510,27550,202,159,224,41,1591,29510,2247,1948,9,1,289,27263,26682,143,89,154,0,0,195,0,195,12953,21457,10806,10651
2017,Washburn County,Wisconsin,15638,7716,7922,97.4,755,816,940,775,633,1336,1560,2194,1344,1459,2253,1144,429,50.4,3025,12953,12613,12235,4715,3826,12613,6190,6423,96.4,3826,1864,1962,95.0,15638,15389,249,15389,14995,82,227,9,145,0,5,71,6,55,129,13,42,5,5,0,0,0,0,0,0,0,14,249,31,166,32,0,15638,15244,113,393,103,15,19,15638,267,193,28,0,46,15371,14788,76,191,71,0,7,238,0,238,13199,12572,6183,6389
2017,Waukesha County,Wisconsin,396731,194879,201852,96.5,20359,24636,25784,26857,21338,41259,47951,60706,32648,27713,37843,20522,9115,43.1,87941,320353,308790,295150,82860,67480,308790,150075,158715,94.6,67480,29961,37519,79.9,396731,390863,5868,390863,367228,6000,870,34,96,0,23,12853,6056,55,133,2869,607,293,794,607,1627,165,38,104,0,23,3747,5868,1414,1203,2356,39,396731,372791,7634,2229,15507,337,4283,396731,18194,12065,3026,226,2877,378537,353698,5843,638,12768,154,193,5243,187,5056,163755,300815,145808,155007
2017,Dodge County,Wisconsin,87833,46032,41801,110.1,4337,4896,5496,5156,4937,10931,11098,13625,6980,6060,7684,4494,2139,42.4,18132,71842,69701,66984,18013,14317,69701,36896,32805,112.5,14317,6510,7807,83.4,87833,86185,1648,86185,82283,2144,514,15,143,0,0,482,10,55,27,217,89,24,35,6,101,7,0,0,7,0,755,1648,387,682,263,14,87833,83842,2671,1282,776,27,975,87833,4049,3214,367,93,375,83784,79317,2117,484,457,0,25,1384,14,1370,37552,68608,36298,32310
2017,Walworth County,Wisconsin,102917,51330,51587,99.5,5381,6087,6779,7612,9689,10869,11592,14221,8047,6334,9468,4740,2098,39.4,22354,83263,80563,74657,20002,16306,80563,39841,40722,97.8,16306,7465,8841,84.4,102917,100868,2049,100868,96362,1172,361,0,65,0,14,1007,151,55,127,383,168,100,23,54,128,71,50,2,0,19,1895,2049,438,645,267,7,102917,98356,1782,1205,1291,85,2418,102917,11373,9494,809,94,976,91544,87992,1071,194,1002,71,102,1112,38,1074,51993,76828,37717,39111
2017,Vilas County,Wisconsin,21465,10734,10731,100.0,836,1044,1095,921,877,1686,1849,3000,1759,2087,3619,2053,639,53.4,3596,18291,17869,17465,7555,6311,17869,9020,8849,101.9,6311,3102,3209,96.7,21465,20798,667,20798,18593,54,1933,5,1815,8,4,124,0,55,125,19,26,0,32,2,45,12,0,2,0,10,82,667,60,524,19,0,21465,19257,145,2518,156,15,106,21465,474,260,64,7,143,20991,18239,26,1908,124,12,56,626,0,626,25615,17737,8920,8817
2017,Crawford County,Wisconsin,16313,8469,7844,108.0,805,988,966,1025,892,1707,1650,2272,1385,1197,1964,888,574,45.7,3432,13321,12881,12340,4108,3426,12881,6684,6197,107.9,3426,1645,1781,92.4,16313,16050,263,16050,15585,292,64,0,2,0,2,82,0,55,23,40,32,0,10,0,0,0,0,0,0,0,27,263,92,34,34,8,16313,15808,431,129,124,32,67,16313,213,102,33,0,78,16100,15479,276,64,82,0,0,199,0,199,8930,12833,6670,6163
2017,Juneau County,Wisconsin,26427,14008,12419,112.8,1343,1566,1490,1419,1333,2909,3091,4015,2128,1944,2997,1502,690,45.2,5342,21712,21085,20403,6149,5189,21085,11258,9827,114.6,5189,2469,2720,90.8,26427,26123,304,26123,24843,620,397,8,24,3,0,132,16,55,57,34,19,4,21,0,38,0,0,0,0,0,131,304,84,110,60,11,26427,25136,731,532,197,5,153,26427,782,432,134,14,202,25645,24277,595,382,132,0,4,255,6,249,14998,20868,11120,9748
2017,Manitowoc County,Wisconsin,79680,39612,40068,98.9,4211,4589,4920,4763,4292,8534,9093,11638,6956,5665,8110,4602,2307,44.5,16789,65188,62891,60339,18234,15019,62891,31117,31774,97.9,15019,6667,8352,79.8,79680,78558,1122,78558,75329,571,339,4,126,11,0,2096,194,55,71,38,58,8,97,27,1674,28,0,0,10,18,195,1122,336,370,321,0,79680,76432,913,724,2449,50,253,79680,2945,2440,79,56,370,76735,72693,562,324,2092,24,18,1022,2,1020,37356,61947,30572,31375
2017,Sauk County,Wisconsin,63340,31555,31785,99.3,3797,4482,3820,3889,3338,7527,7898,8844,4681,4219,6119,3095,1631,41.3,14586,50514,48754,46513,13282,10845,48754,24043,24711,97.3,10845,4824,6021,80.1,63340,62123,1217,62123,59704,444,717,0,19,10,16,437,24,55,111,151,47,42,60,0,113,11,0,2,0,9,810,1217,396,292,104,26,63340,60832,895,1055,578,107,1132,63340,3060,2097,540,3,420,60280,57848,444,686,437,0,56,809,12,797,30171,47624,23417,24207
2017,Washington County,Wisconsin,133967,66558,67409,98.7,7206,8570,9064,8491,6902,14145,16577,21679,10955,8601,12352,6327,3098,42.6,30531,107370,103436,99505,26700,21777,103436,51097,52339,97.6,21777,9798,11979,81.8,133967,131973,1994,131973,127937,1514,234,0,85,3,15,1571,586,55,131,278,102,47,66,98,394,16,0,0,8,8,701,1994,564,496,394,0,133967,129805,2099,766,2156,151,1085,133967,4127,2985,373,24,745,129840,124930,1502,204,1554,16,58,1576,101,1475,55999,102234,50512,51722
2017,Burnett County,Wisconsin,15239,7798,7441,104.8,655,820,746,786,598,1233,1443,2087,1308,1482,2383,1342,356,52.1,2759,12810,12480,12182,4998,4081,12480,6323,6157,102.7,4081,2037,2044,99.7,15239,14750,489,14750,13943,80,641,16,399,0,14,47,0,55,13,4,13,2,8,0,20,4,4,0,0,0,35,489,79,290,56,14,15239,14411,196,968,110,19,58,15239,255,207,4,1,43,14984,13803,80,625,47,4,4,421,4,417,15413,12409,6295,6114
2017,Chippewa County,Wisconsin,63445,33015,30430,108.5,3676,3912,4396,3663,3333,7918,7697,9113,4855,4480,5918,3074,1410,41.2,14361,50681,49084,47309,13068,10402,49084,25587,23497,108.9,10402,4842,5560,87.1,63445,62119,1326,62119,60211,839,112,2,76,0,2,831,40,55,17,111,96,23,20,5,536,0,0,0,0,0,126,1326,451,568,208,45,63445,61483,1344,737,1047,34,140,63445,1055,636,276,12,131,62390,59545,807,112,831,0,2,1093,0,1093,28003,48783,25393,23390
2017,Dane County,Wisconsin,522837,259686,263151,98.7,30780,30754,30320,34597,55190,81501,67423,65615,32672,29574,38629,17485,8297,34.8,109628,425119,413209,385294,81459,64411,413209,203427,209782,97.0,64411,28615,35796,79.9,522837,507147,15690,507147,438930,26715,1420,83,329,0,18,29588,6466,55,25,9017,975,602,2349,918,9261,198,29,76,24,69,10296,15690,6148,2195,3948,390,522837,453209,34328,4741,34488,578,12131,522837,32985,21757,2557,738,7933,489852,419230,26167,1111,29405,187,438,13314,400,12914,226189,388117,189911,198206
2017,Door County,Wisconsin,27443,13602,13841,98.3,1016,1046,1576,1290,1137,2462,2853,3576,2220,2819,4362,2100,986,52.3,4479,23558,22964,22409,9316,7448,22964,11329,11635,97.4,7448,3457,3991,86.6,27443,27083,360,27083,26488,191,148,28,25,0,0,147,5,55,29,24,90,6,1,0,21,0,0,0,0,0,109,360,119,165,27,0,27443,26843,315,318,174,0,158,27443,785,448,151,8,178,26658,25879,148,148,146,0,27,310,0,310,24562,22609,11117,11492
2017,Douglas County,Wisconsin,43503,21734,21769,99.8,2226,2377,2743,2630,2803,5630,5042,6103,3505,3100,4296,2104,944,41.3,8849,35571,34654,32816,9066,7344,34654,17176,17478,98.3,7344,3466,3878,89.4,43503,42345,1158,42345,40475,533,758,41,391,0,13,455,88,55,31,8,84,38,49,47,141,3,0,3,0,0,121,1158,278,653,112,4,43503,41624,862,1464,614,50,180,43503,657,342,53,0,262,42846,40000,527,758,455,3,10,1093,11,1082,23086,34319,17031,17288
2017,Fond du Lac County,Wisconsin,102082,49962,52120,95.9,5603,6418,6394,6496,6397,12002,12117,14601,8054,6720,9571,5116,2593,41.2,22343,82241,79739,75790,21317,17280,79739,38809,40930,94.8,17280,7589,9691,78.3,102082,100251,1831,100251,95044,1247,496,10,167,0,0,1424,761,55,39,108,158,61,92,54,190,12,7,0,0,5,2028,1831,827,349,256,49,102082,96756,2205,920,1769,88,2267,102082,5072,4319,226,20,507,97010,92193,1224,467,1424,9,113,1580,73,1507,44820,77450,37585,39865
2017,Jackson County,Wisconsin,20531,10952,9579,114.3,1223,1113,1420,1164,1120,2573,2391,2922,1468,1485,2114,1103,435,42.1,4513,16494,16018,15388,4500,3652,16018,8682,7336,118.3,3652,1778,1874,94.9,20531,20036,495,20036,18112,460,1204,21,74,2,10,75,2,55,53,1,9,5,7,0,51,0,0,0,0,0,185,495,48,318,61,8,20531,18573,542,1549,143,5,228,20531,662,508,48,3,103,19869,17742,456,1189,75,0,18,389,0,389,9898,15856,8560,7296
2017,Iowa County,Wisconsin,23576,11870,11706,101.4,1365,1550,1664,1401,1115,2594,2749,3530,1959,1698,2345,1132,474,42.5,5513,18702,18063,17406,5018,3951,18063,9033,9030,100.0,3951,1863,2088,89.2,23576,23359,217,23359,22784,165,63,0,16,0,0,147,101,55,49,0,36,0,10,0,0,17,5,12,0,0,183,217,56,42,63,0,23576,22999,235,117,212,29,213,23576,403,301,29,4,69,23173,22547,163,61,147,17,40,198,16,182,10821,17902,8937,8965
2017,Pepin County,Wisconsin,7282,3701,3581,103.4,414,505,377,426,365,698,778,1019,585,611,797,480,227,45.8,1575,5887,5707,5508,1868,1504,5707,2864,2843,100.7,1504,722,782,92.3,7282,7222,60,7222,7136,30,15,0,6,0,0,25,9,55,91,3,8,0,5,0,0,0,0,0,0,0,16,60,14,21,12,6,7282,7189,50,42,37,1,23,7282,125,77,30,0,18,7157,7038,30,15,25,0,0,49,0,49,3643,5644,2826,2818
2017,Ozaukee County,Wisconsin,87817,43131,44686,96.5,4448,4784,6269,6332,5215,8187,9950,13208,7474,6088,8882,4587,2393,43.9,19168,71143,68649,64964,19341,15862,68649,33308,35341,94.2,15862,7104,8758,81.1,87817,86404,1413,86404,82705,1203,277,0,114,0,23,1796,743,55,89,427,43,113,122,7,341,35,27,8,0,0,388,1413,410,178,539,4,87817,83985,1660,480,2518,124,575,87817,2429,1496,200,51,682,85388,80867,1194,235,1788,35,0,1269,74,1195,36945,67154,32503,34651
2017,Portage County,Wisconsin,70371,35333,35038,100.8,3568,3405,4452,5845,8364,8278,7471,9138,4759,4531,6089,3254,1217,36.6,13856,58106,56515,50996,13403,10560,56515,28187,28328,99.5,10560,4833,5727,84.4,70371,69303,1068,69303,65850,504,409,0,31,24,0,1870,110,55,97,180,78,74,29,4,1395,10,10,0,0,0,660,1068,374,150,282,6,70371,66815,955,603,2357,78,775,70371,2142,1622,219,62,239,68229,64533,489,291,1858,6,19,1033,105,928,30633,55415,27547,27868
2017,Richland County,Wisconsin,17626,8897,8729,101.9,921,1110,1174,1121,990,1661,1888,2236,1377,1495,1911,1148,594,44.8,3897,14166,13729,13085,4595,3653,13729,6852,6877,99.6,3653,1693,1960,86.4,17626,17450,176,17450,16925,158,60,6,16,0,5,90,0,55,103,39,24,0,25,2,0,5,3,0,2,0,212,176,60,45,48,7,17626,17092,225,112,140,5,228,17626,385,278,16,0,91,17241,16782,128,60,90,3,2,176,16,160,8924,13549,6749,6800
