year,county,state,sex_and_age_total_population,sex_and_age_total_population_male,sex_and_age_total_population_female,sex_and_age_under_5_years,sex_and_age_5_to_9_years,sex_and_age_10_to_14_years,sex_and_age_15_to_19_years,sex_and_age_20_to_24_years,sex_and_age_25_to_34_years,sex_and_age_35_to_44_years,sex_and_age_45_to_54_years,sex_and_age_55_to_59_years,sex_and_age_60_to_64_years,sex_and_age_65_to_74_years,sex_and_age_75_to_84_years,sex_and_age_85_years_and_over,sex_and_age_median_age_years,sex_and_age_18_years_and_over,sex_and_age_21_years_and_over,sex_and_age_62_years_and_over,sex_and_age_65_years_and_over,sex_and_age_18_years_and_over.1,sex_and_age_18_years_and_over_male,sex_and_age_18_years_and_over_female,sex_and_age_65_years_and_over.1,sex_and_age_65_years_and_over_male,sex_and_age_65_years_and_over_female,race_total_population,race_total_population_one_race,race_total_population_two_or_more_races,race_one_race,race_one_race_white,race_one_race_black_or_african_american,race_one_race_american_indian_and_alaska_native,race_one_race_american_indian_and_alaska_native_ch,race_one_race_american_indian_and_alaska_native_ch.1,race_one_race_american_indian_and_alaska_native_na,race_one_race_american_indian_and_alaska_native_si,race_one_race_asian,race_one_race_asian_asian_indian,race_one_race_asian_chinese,race_one_race_asian_filipino,race_one_race_asian_japanese,race_one_race_asian_korean,race_one_race_asian_vietnamese,state_fips,county_fips,race_one_race_asian_other_asian,race_one_race_native_hawaiian_and_other_pacific_is,race_one_race_native_hawaiian_and_other_pacific_is.1,race_one_race_native_hawaiian_and_other_pacific_is.2,race_one_race_native_hawaiian_and_other_pacific_is.3,race_one_race_native_hawaiian_and_other_pacific_is.4,race_one_race_some_other_race,race_two_or_more_races,race_two_or_more_races_white_and_black_or_african_,race_two_or_more_races_white_and_american_indian_a,race_two_or_more_races_white_and_asian,race_two_or_more_races_black_or_african_american_a,race_race_alone_or_in_combination_with_one_or_more,race_race_alone_or_in_combination_with_one_or_more.1,race_race_alone_or_in_combination_with_one_or_more.2,race_race_alone_or_in_combination_with_one_or_more.3,race_race_alone_or_in_combination_with_one_or_more.4,race_race_alone_or_in_combination_with_one_or_more.5,race_race_alone_or_in_combination_with_one_or_more.6,hispanic_or_latino_and_race_total_population,hispanic_or_latino_and_race_total_population_hispa,hispanic_or_latino_and_race_total_population_hispa.1,hispanic_or_latino_and_race_total_population_hispa.2,hispanic_or_latino_and_race_total_population_hispa.3,hispanic_or_latino_and_race_total_population_hispa.4,hispanic_or_latino_and_race_total_population_not_h,hispanic_or_latino_and_race_total_population_not_h.1,hispanic_or_latino_and_race_total_population_not_h.2,hispanic_or_latino_and_race_total_population_not_h.3,hispanic_or_latino_and_race_total_population_not_h.4,hispanic_or_latino_and_race_total_population_not_h.5,hispanic_or_latino_and_race_total_population_not_h.6,hispanic_or_latino_and_race_total_population_not_h.7,hispanic_or_latino_and_race_total_population_not_h.8,hispanic_or_latino_and_race_total_population_not_h.9,total_housing_units
2014,Tift County,Georgia,40721,19697,21024,2570,2971,3051,3518,3243,5124,5080,5182,2392,2127,3219,1569,675,34.8,30425,27774,7019,5463,30425,14397,16028,5463,2253,3210,40721,40141,580,40141,25729,11911,65,58,0,0,0,560,190,45,0,2,10,313,13,277,0,20,20,0,0,0,1856,580,190,152,53,96,40721,26195,12215,313,626,38,1914,40721,4339,3844,147,30,318,36382,23145,11881,58,558,20,258,462,0,462,16399
2014,Talbot County,Georgia,6594,3217,3377,248,374,419,509,302,439,805,1120,618,572,735,350,103,47.4,5328,4989,1480,1188,5328,2502,2826,1188,512,676,6594,6546,48,6546,2697,3824,4,0,0,0,0,15,5,0,10,0,0,0,13,263,0,0,0,0,0,0,6,48,24,10,14,0,6594,2745,3848,14,29,0,6,6594,115,59,49,1,6,6479,2599,3813,4,15,0,0,48,0,48,3379
2014,Terrell County,Georgia,9304,4501,4803,667,502,724,589,715,1033,947,1323,707,594,889,430,184,40.4,7044,6717,1850,1503,7044,3311,3733,1503,607,896,9304,9213,91,9213,3528,5607,13,0,0,0,0,39,17,0,7,2,0,0,13,273,13,0,0,0,0,0,26,91,46,27,7,0,9304,3619,5653,51,46,0,37,9304,204,102,40,0,62,9100,3368,5607,6,39,0,0,80,0,80,4170
2014,Wilkinson County,Georgia,9455,4585,4870,614,524,734,620,532,1068,1109,1347,738,581,935,449,204,40.9,7218,6866,1913,1588,7218,3376,3842,1588,667,921,9455,9237,218,9237,5648,3560,8,0,0,0,0,1,0,0,1,0,0,0,13,319,0,0,0,0,0,0,20,218,205,2,0,11,9455,5855,3776,21,1,0,20,9455,235,221,5,0,9,9220,5434,3559,8,1,0,0,218,0,218,4460
2014,Randolph County,Georgia,7411,3631,3780,819,359,422,441,462,737,806,1007,467,591,624,470,206,39.7,5599,5315,1605,1300,5599,2625,2974,1300,648,652,7411,7317,94,7317,2606,4567,0,0,0,0,0,138,97,41,0,0,0,0,13,243,0,0,0,0,0,0,6,94,2,0,0,0,7411,2624,4645,0,213,1,22,7411,57,29,2,20,6,7354,2556,4567,0,138,0,0,93,16,77,3791
2014,Ware County,Georgia,35915,17881,18034,2452,2267,2437,2207,2616,4578,4361,4864,2288,2254,2983,1816,792,38.5,27460,25901,6914,5591,27460,13547,13913,5591,2295,3296,35915,35569,346,35569,23600,10717,133,13,0,0,0,385,138,0,32,13,105,33,13,299,64,9,0,9,0,0,725,346,306,10,3,16,35915,23921,11041,170,388,9,734,35915,1269,1060,139,28,42,34646,23171,10659,41,385,9,44,337,0,337,16359
2014,Wilcox County,Georgia,9061,5331,3730,458,424,548,616,531,1322,1270,1395,717,424,744,418,194,39.9,7318,6907,1616,1356,7318,4454,2864,1356,611,745,9061,8967,94,8967,5409,3350,19,0,0,11,0,78,0,0,0,20,0,53,13,315,5,0,0,0,0,0,111,94,40,37,0,6,9061,5497,3396,62,78,0,122,9061,170,92,29,0,49,8891,5367,3344,19,78,0,0,83,0,83,3489
2014,Irwin County,Georgia,9482,4893,4589,571,535,713,659,483,1269,1391,1162,622,636,864,434,143,38.9,7302,6914,1908,1441,7302,3697,3605,1441,587,854,9482,9345,137,9345,6537,2767,0,0,0,0,0,6,0,0,6,0,0,0,13,155,0,0,0,0,0,0,35,137,86,26,0,0,9482,6674,2857,30,6,0,56,9482,76,48,2,0,26,9406,6508,2759,0,6,0,0,133,21,112,4032
2014,Bacon County,Georgia,11196,5631,5565,711,791,819,776,800,1409,1425,1480,670,766,949,448,152,36.3,8389,8031,2060,1549,8389,4232,4157,1549,665,884,11196,11147,49,11147,8825,1755,0,0,0,0,0,138,103,24,0,0,0,0,13,5,11,9,0,0,9,0,420,49,49,0,0,0,11196,8874,1804,0,138,9,420,11196,854,804,6,8,36,10342,8391,1755,0,138,9,0,49,0,49,4767
2014,Burke County,Georgia,23136,11171,11965,1659,1739,1866,1642,1639,2743,2643,3225,1562,1430,1828,956,204,36.1,16864,15801,3613,2988,16864,7901,8963,2988,1285,1703,23136,22991,145,22991,11075,11596,7,7,0,0,0,32,0,21,0,0,0,11,13,33,0,0,0,0,0,0,281,145,51,29,0,16,23136,11180,11687,52,32,0,330,23136,659,421,109,40,89,22477,10821,11515,7,32,0,0,102,6,96,9843
2014,Chattahoochee County,Georgia,11846,7665,4181,1129,892,704,1489,2337,2678,1022,759,296,152,258,122,8,23.3,8818,7202,452,388,8818,6203,2615,388,177,211,11846,11345,501,11345,8276,2255,87,34,0,0,0,347,92,44,38,0,26,30,13,53,117,42,0,0,25,17,338,501,214,58,33,12,11846,8706,2606,250,411,81,402,11846,1699,680,431,23,565,10147,7216,2078,83,347,30,6,387,5,382,3359
2014,Decatur County,Georgia,27508,13399,14109,1889,1953,1908,1865,1871,3457,3278,3807,1864,1579,2231,1226,580,38.3,20603,19512,4835,4037,20603,9849,10754,4037,1641,2396,27508,27328,180,27328,14574,11426,99,26,0,0,0,100,25,32,32,0,0,0,13,87,11,0,0,0,0,0,1129,180,16,38,52,0,27508,14717,11442,137,189,37,1166,27508,1488,1395,15,76,2,26020,14145,11402,99,100,0,145,129,0,129,12135
2014,Habersham County,Georgia,43342,20398,22944,2564,2945,2909,2923,2786,5182,5704,5818,2656,2749,4042,2354,710,38.9,33283,31529,8803,7106,33283,15307,17976,7106,3221,3885,43342,42749,593,42749,38237,1651,89,35,0,0,0,1029,153,16,80,0,26,65,13,137,689,0,0,0,0,0,1743,593,116,212,95,0,43342,38790,1848,301,1169,31,1839,43342,5693,4729,444,7,513,37649,33968,1644,80,1029,0,457,471,3,468,18136
2014,McIntosh County,Georgia,14172,6575,7597,588,831,927,770,800,1174,1810,2126,1494,973,1565,790,324,47.0,11326,10927,3315,2679,11326,5372,5954,2679,1116,1563,14172,13875,297,13875,8678,4812,93,93,0,0,0,59,0,0,59,0,0,0,13,191,0,0,0,0,0,0,233,297,72,0,173,0,14172,8975,4884,93,232,35,250,14172,261,1,88,135,37,13911,8650,4812,93,59,0,0,297,17,280,9279
2014,Monroe County,Georgia,26788,13410,13378,1483,1420,1823,1915,1594,3133,3128,4235,2150,1822,2459,1320,306,41.5,20914,19819,5161,4085,20914,10393,10521,4085,1863,2222,26788,26489,299,26489,19713,6451,44,0,0,0,0,196,152,0,32,0,12,0,13,207,0,0,0,0,0,0,85,299,85,8,89,0,26788,19996,6540,64,301,0,186,26788,597,227,126,120,124,26191,19410,6378,38,189,0,0,176,0,176,10849
2014,Taliaferro County,Georgia,1700,832,868,95,59,75,110,126,176,200,171,150,122,227,119,70,45.8,1404,1350,500,416,1404,691,713,416,203,213,1700,1681,19,1681,762,906,0,0,0,0,0,8,0,0,0,0,8,0,13,265,0,0,0,0,0,0,5,19,11,0,8,0,1700,781,917,0,16,0,5,1700,42,34,0,0,8,1658,731,900,0,8,0,0,19,0,19,1017
2014,Bryan County,Georgia,32185,15999,16186,2275,2687,2830,2348,1662,4151,4973,4762,2034,1465,1934,819,245,35.3,22818,21688,3891,2998,22818,11037,11781,2998,1359,1639,32185,31181,1004,31181,25308,4841,107,44,0,0,0,658,163,93,31,42,65,201,13,29,63,0,0,0,0,0,267,1004,597,39,122,36,32185,26265,5486,207,798,37,422,32185,1831,397,618,195,621,30354,24267,4774,107,595,0,0,611,15,596,12404
2014,Camden County,Georgia,51193,26288,24905,3941,3604,3520,3529,5444,7551,6258,6884,2805,2484,3473,1387,313,31.6,37874,35664,6660,5173,37874,19379,18495,5173,2440,2733,51193,49432,1761,49432,38403,9685,265,31,0,0,0,684,103,125,289,17,87,14,13,39,49,147,20,0,24,103,248,1761,683,232,397,55,51193,39976,10564,644,1259,275,391,51193,2925,1196,1168,178,383,48268,36222,9526,253,648,59,16,1544,0,1544,21326
2014,Crawford County,Georgia,12536,6365,6171,646,705,952,803,738,1308,1557,2144,975,830,1256,496,126,42.7,9779,9198,2336,1878,9779,4881,4898,1878,894,984,12536,12243,293,12243,9282,2845,30,22,0,0,0,63,60,0,0,0,0,0,13,79,3,0,0,0,0,0,23,293,146,42,5,0,12536,9562,2991,72,81,38,85,12536,135,39,36,0,60,12401,9222,2845,30,63,0,0,241,10,231,5279
2014,Coffee County,Georgia,42947,21925,21022,2959,3079,2989,3047,3726,5663,5913,5791,2532,2182,3214,1409,443,35.0,32113,30273,6251,5066,32113,16459,15654,5066,2187,2879,42947,42617,330,42617,27757,11801,100,9,0,0,0,275,27,199,7,5,37,0,13,69,0,0,0,0,0,0,2684,330,115,110,50,0,42947,28084,11919,210,328,22,2714,42947,4533,4030,206,70,227,38414,25662,11777,67,258,0,350,300,0,300,17025
2014,Gilmer County,Georgia,28441,14419,14022,1573,1462,1971,1640,1464,2915,3401,3994,2111,2290,3544,1627,449,44.4,22402,21452,7157,5620,22402,11275,11127,5620,2712,2908,28441,28065,376,28065,26335,284,35,29,0,0,0,115,0,90,0,0,18,0,13,123,7,0,0,0,0,0,1296,376,88,223,0,0,28441,26711,382,268,115,0,1351,28441,2936,1668,237,27,1004,25505,24689,129,35,115,0,223,314,0,314,16616
2014,Walton County,Georgia,85378,41564,43814,5417,6201,6956,5884,5224,9983,11945,12502,5566,4567,6841,3351,941,37.8,62962,59460,13673,11133,62962,30146,32816,11133,4865,6268,85378,83571,1807,83571,67918,13328,239,0,0,0,0,1001,16,32,161,81,70,0,13,297,641,36,18,18,0,0,1049,1807,633,395,290,2,85378,69318,14433,654,1384,55,1447,85378,3101,2264,300,151,386,82277,66002,13271,85,1001,36,92,1790,376,1414,32456
2014,Dodge County,Georgia,21365,11187,10178,1271,1236,1188,1558,1616,2633,2883,3133,1495,1242,1796,1051,263,39.8,16787,15816,3817,3110,16787,8794,7993,3110,1305,1805,21365,20859,506,20859,14397,6174,11,3,0,0,0,108,4,75,0,15,0,5,13,91,9,0,0,0,0,0,169,506,285,198,0,0,21365,14889,6459,211,123,13,177,21365,741,559,101,26,55,20624,13940,6170,11,108,0,54,341,8,333,9816
2014,Cherokee County,Georgia,221951,109320,112631,14861,18202,16723,14649,12552,27022,35280,33829,13641,11652,15616,5956,1968,37.0,162599,154975,30624,23540,162599,79144,83455,23540,10628,12912,221951,218007,3944,218007,191990,14112,865,62,0,0,20,3819,990,845,320,80,299,534,13,57,751,56,0,21,35,0,7165,3944,1430,487,674,68,221951,195409,15875,1676,5129,295,7887,221951,21900,11902,2258,728,7012,200051,178700,12948,688,3800,38,551,3326,380,2946,83634
2014,Lee County,Georgia,28805,14525,14280,1857,2389,2145,2160,1628,3658,4569,4184,1813,1656,1777,804,165,36.3,20975,19946,3697,2746,20975,10327,10648,2746,1254,1492,28805,28425,380,28425,21780,5767,19,0,0,0,0,676,202,50,121,59,0,25,13,177,219,0,0,0,0,0,183,380,193,78,67,0,28805,22143,5975,100,748,0,222,28805,664,532,17,0,115,28141,21331,5750,19,676,0,22,343,22,321,10471
2014,Pickens County,Georgia,29550,14731,14819,1463,1939,1664,1515,1674,3195,3647,4366,1814,2654,3649,1441,529,44.4,23407,22640,7188,5619,23407,11555,11852,5619,2664,2955,29550,29215,335,29215,28185,397,87,25,0,0,0,171,80,22,28,15,26,0,13,227,0,14,2,0,0,12,361,335,83,213,28,2,29550,28518,482,302,199,23,361,29550,874,529,10,143,192,28676,27734,397,25,171,14,0,335,0,335,13680
2014,Cook County,Georgia,17061,8278,8783,1220,1308,1284,1155,884,2299,2246,2281,1091,907,1412,794,180,36.7,12499,11944,2914,2386,12499,5943,6556,2386,1043,1343,17061,16843,218,16843,11794,4692,24,13,0,0,0,44,44,0,0,0,0,0,13,75,0,0,0,0,0,0,289,218,70,58,0,76,17061,11922,4852,158,58,0,289,17061,1010,782,67,51,110,16051,11084,4678,24,44,0,10,211,0,211,7264
2014,Fulton County,Georgia,967100,470642,496458,63795,64046,62345,66917,73349,159926,146266,134633,54398,47755,54777,25948,12945,34.6,740103,693911,122102,93670,740103,355680,384423,93670,38548,55122,967100,946408,20692,946408,440901,426478,2251,321,53,76,30,59052,24818,12562,2222,1386,8727,2890,13,121,6447,372,130,12,72,158,17354,20692,6069,1770,4863,1971,967100,456320,437786,7324,66499,1099,20564,967100,74583,46880,6197,3308,18198,892517,392358,420903,1556,58879,337,1917,16567,989,15578,440957
2014,Lumpkin County,Georgia,30719,15121,15598,1561,1710,1683,2978,3763,3299,3371,4094,2213,1672,2852,1232,291,35.9,24585,21997,5235,4375,24585,11998,12587,4375,2046,2329,30719,30208,511,30208,29096,707,243,163,0,0,0,95,0,19,0,6,47,17,13,187,6,0,0,0,0,0,67,511,0,180,205,0,30719,29566,744,444,331,68,104,30719,1404,763,83,122,436,29315,28013,599,188,95,0,0,420,0,420,12983
2014,McDuffie County,Georgia,21563,10234,11329,1470,1639,1501,1596,1063,2553,2624,3069,1465,1382,2035,969,197,38.7,16052,15122,3969,3201,16052,7336,8716,3201,1306,1895,21563,21408,155,21408,12303,8948,0,0,0,0,0,12,0,8,0,0,0,0,13,189,4,0,0,0,0,0,145,155,79,18,18,28,21563,12430,9055,46,30,0,157,21563,535,470,21,0,44,21028,11944,8917,0,12,0,0,155,12,143,9281
2014,Miller County,Georgia,6017,2897,3120,404,555,256,303,400,592,740,833,443,355,595,379,162,41.7,4600,4405,1364,1136,4600,2179,2421,1136,474,662,6017,6017,0,6017,4189,1820,2,2,0,0,0,0,0,0,0,0,0,0,13,201,0,0,0,0,0,0,6,0,0,0,0,0,6017,4189,1820,2,0,0,6,6017,67,61,6,0,0,5950,4128,1820,2,0,0,0,0,0,0,2766
2014,Morgan County,Georgia,17866,8605,9261,989,1210,1335,1221,851,1835,2167,2730,1385,1125,1851,996,171,41.8,13579,12835,3760,3018,13579,6461,7118,3018,1354,1664,17866,17639,227,17639,13178,4323,15,6,8,0,0,18,11,5,0,0,0,0,13,211,2,0,0,0,0,0,105,227,26,93,13,0,17866,13405,4349,108,31,0,200,17866,515,297,55,39,124,17351,12836,4323,15,18,0,27,132,0,132,7489
2014,Heard County,Georgia,11674,5808,5866,742,628,928,834,737,1266,1518,1793,855,692,1059,485,137,40.3,8838,8423,2127,1681,8838,4330,4508,1681,776,905,11674,11380,294,11380,10179,1186,7,0,0,0,0,4,0,0,2,0,0,0,13,149,2,0,0,0,0,0,4,294,202,59,30,0,11674,10470,1391,66,36,1,4,11674,260,254,0,0,6,11414,9942,1186,1,4,0,0,281,0,281,5118
2014,Oconee County,Georgia,33769,16411,17358,1910,2888,2675,2581,1721,3135,4896,5449,2333,2111,2539,957,574,39.3,24518,23301,5348,4070,24518,11756,12762,4070,1866,2204,33769,33455,314,33455,30199,1901,11,7,0,0,0,1295,640,327,81,21,8,132,13,219,86,7,0,7,0,0,42,314,59,64,29,34,33769,30397,2067,184,1353,8,107,33769,1541,974,155,68,344,32228,28931,1709,11,1284,7,13,273,42,231,12629
2014,Dougherty County,Georgia,93890,43646,50244,7015,6540,6443,7218,8304,12540,10946,11622,5633,5666,6665,3602,1696,34.1,70183,64634,15272,11963,70183,31603,38580,11963,4777,7186,93890,92534,1356,92534,27277,63429,113,35,0,0,0,693,245,66,80,67,87,65,13,95,83,14,0,14,0,0,1008,1356,332,221,281,37,93890,28346,64141,440,1095,147,1184,93890,2297,984,364,156,793,91593,26146,63217,93,684,0,196,1257,69,1188,40754
2014,Fannin County,Georgia,23632,11495,12137,1000,1185,1350,1150,1070,2114,2524,3505,1969,2188,3360,1716,501,49.6,19348,18642,6875,5577,19348,9336,10012,5577,2631,2946,23632,23343,289,23343,22955,57,206,127,0,0,0,111,6,0,3,0,2,100,13,111,0,2,0,2,0,0,12,289,13,225,36,0,23632,23229,70,437,156,2,27,23632,453,256,103,72,22,23179,22611,57,137,111,2,0,261,15,246,16391
2014,Henry County,Georgia,209069,100271,108798,13162,16114,18123,17503,12588,24538,33049,32312,12359,9658,12566,5311,1786,36.0,150432,141511,25316,19663,150432,70385,80047,19663,8628,11035,209069,203438,5631,203438,113118,80262,376,46,0,0,0,6424,2695,614,595,173,223,797,13,151,1327,58,22,0,36,0,3200,5631,2516,693,871,100,209069,117848,83995,1570,8194,309,3602,209069,12788,5760,2582,876,3570,196281,105646,78662,240,6372,0,331,5030,100,4930,76953
2014,Houston County,Georgia,145622,70889,74733,10306,10172,11149,10149,10575,21135,19186,21136,9006,6914,9254,4956,1684,34.6,107597,101778,19943,15894,107597,51503,56094,15894,6839,9055,145622,141275,4347,141275,90066,42491,269,93,0,0,0,3760,1003,169,996,142,231,771,13,153,448,48,0,0,48,0,4641,4347,1629,710,856,44,145622,93671,44913,1348,5021,313,5134,145622,9262,4840,1690,383,2349,136360,86111,42198,177,3760,48,488,3578,32,3546,59444
2014,Laurens County,Georgia,48028,22890,25138,3266,3794,2982,3228,2923,5758,6126,6521,2960,3093,4176,2353,848,38.3,35952,33989,9370,7377,35952,16782,19170,7377,3063,4314,48028,47549,479,47549,29475,17443,13,0,0,0,0,496,254,38,31,62,6,89,13,175,16,0,0,0,0,0,122,479,140,77,30,51,48028,29798,17717,145,597,22,246,48028,1172,1038,79,21,34,46856,28575,17381,13,496,0,0,391,42,349,21335
2014,Long County,Georgia,15967,7861,8106,1318,1512,1171,1081,1508,2317,2282,2071,575,913,824,338,57,31.0,11246,10530,1772,1219,11246,5600,5646,1219,576,643,15967,15477,490,15477,10199,4204,72,25,0,0,1,27,0,0,19,8,0,0,13,183,0,14,7,7,0,0,961,490,140,67,0,0,15967,10482,4608,139,265,45,1000,15967,1923,1379,276,138,130,14044,9445,4101,72,27,14,0,385,0,385,6094
2014,Spalding County,Georgia,63946,30925,33021,4473,4063,4821,4076,4198,8416,7937,8744,3412,4434,5600,2880,892,38.0,48041,45674,12112,9372,48041,22760,25281,9372,3984,5388,63946,62853,1093,62853,40434,20973,253,93,0,11,0,520,311,71,19,40,0,79,13,255,0,12,0,0,12,0,661,1093,461,94,170,18,63946,41345,21681,477,690,66,901,63946,2659,1780,435,38,406,61287,38556,20973,253,520,12,27,946,78,868,26883
2014,Stephens County,Georgia,25741,12423,13318,1373,1384,2013,1881,2028,2508,3050,3475,1882,1667,2753,1306,421,40.9,19955,18386,5372,4480,19955,9424,10531,4480,2005,2475,25741,25441,300,25441,21666,3128,64,51,0,0,0,96,37,19,5,0,28,0,13,257,7,0,0,0,0,0,487,300,82,131,19,22,25741,21917,3273,236,142,0,492,25741,708,571,15,4,118,25033,21467,3124,51,91,0,0,300,5,295,12584
2014,Telfair County,Georgia,16493,9620,6873,845,901,923,805,915,2607,2698,2306,1172,949,1254,748,370,39.4,13414,12910,2977,2372,13414,8121,5293,2372,970,1402,16493,16489,4,16489,10002,6346,18,1,0,17,0,15,0,11,0,0,0,0,13,271,4,0,0,0,0,0,108,4,0,4,0,0,16493,10006,6346,22,15,0,108,16493,2229,1357,83,221,568,14264,8306,5921,18,15,0,0,4,0,4,7240
2014,Upson County,Georgia,26681,12705,13976,1703,1615,1722,1870,1568,2862,3260,3879,2017,1723,2635,1401,426,41.8,20575,19527,5382,4462,20575,9570,11005,4462,1846,2616,26681,26419,262,26419,18774,7560,34,26,0,0,0,51,34,0,0,0,17,0,13,293,0,0,0,0,0,0,0,262,172,58,15,0,26681,19036,7732,92,66,0,17,26681,635,593,22,0,20,26046,18156,7560,34,51,0,0,245,0,245,12151
2014,Washington County,Georgia,20861,10527,10334,1297,1258,1325,1408,1390,2611,2543,3232,1497,1241,1745,981,333,39.9,16088,15256,3903,3059,16088,8102,7986,3059,1228,1831,20861,20650,211,20650,9565,10967,0,0,0,0,0,61,0,0,14,7,9,31,13,303,0,0,0,0,0,0,57,211,137,54,15,0,20861,9771,11109,54,80,0,58,20861,433,337,24,1,71,20428,9198,10949,0,61,0,10,210,0,210,9034
2014,Peach County,Georgia,27337,13266,14071,1670,1470,1934,2911,2867,3161,3020,3724,1997,1300,1999,1098,186,33.9,21246,18569,4020,3283,21246,10117,11129,3283,1374,1909,27337,27025,312,27025,12992,12638,0,0,0,0,0,271,95,5,73,6,41,19,13,225,32,9,9,0,0,0,1115,312,134,65,31,22,27337,13281,12795,87,302,10,1174,27337,1926,1572,46,0,308,25411,12309,12555,0,271,9,0,267,23,244,11167
2014,Pierce County,Georgia,18860,9212,9648,1266,1627,982,1404,1214,2210,2512,2507,1373,1010,1721,710,324,38.8,14028,13206,3395,2755,14028,6802,7226,2755,1231,1524,18860,18530,330,18530,16209,1641,38,33,0,0,0,83,56,16,11,0,0,0,13,229,0,0,0,0,0,0,559,330,213,29,28,12,18860,16527,1887,100,118,7,579,18860,947,830,7,24,86,17913,15862,1641,38,83,0,10,279,0,279,7970
2014,Pike County,Georgia,17821,8741,9080,911,1209,1618,1367,955,1857,2582,2714,1125,1072,1494,650,267,38.5,13179,12451,3023,2411,13179,6397,6782,2411,1112,1299,17821,17618,203,17618,15570,1953,0,0,0,0,0,70,62,0,0,2,0,6,13,231,0,0,0,0,0,0,25,203,118,42,37,6,17821,15767,2077,48,107,0,25,17821,237,144,39,18,36,17584,15377,1934,0,70,0,0,203,0,203,6832
2014,Screven County,Georgia,14281,6971,7310,950,722,1047,1223,806,1561,1626,2021,1048,1025,1326,666,260,40.4,10883,10163,2840,2252,10883,5160,5723,2252,965,1287,14281,14000,281,14000,7927,6018,17,2,0,0,0,6,0,0,6,0,0,0,13,251,0,0,0,0,0,0,32,281,170,7,0,6,14281,8195,6212,41,13,7,112,14281,214,139,0,0,75,14067,7825,6018,17,6,0,0,201,0,201,6687
2014,Tattnall County,Georgia,25356,14720,10636,1419,1545,1528,1569,2020,4180,3701,3568,1533,1291,1811,927,264,36.1,19947,18830,3827,3002,19947,11934,8013,3002,1304,1698,25356,24758,598,24758,15785,7329,129,72,0,0,0,52,0,12,27,0,0,0,13,267,13,0,0,0,0,0,1463,598,88,17,91,0,25356,16381,7476,207,145,0,1804,25356,2647,2150,192,60,245,22709,14946,7318,129,52,0,7,257,0,257,9906
2014,Walker County,Georgia,68445,33691,34754,3906,4704,4407,4321,3937,8114,9001,10021,5271,3947,6349,3209,1258,40.5,52613,50281,13083,10816,52613,25567,27046,10816,4613,6203,68445,67314,1131,67314,63238,3008,292,137,0,0,0,242,68,1,73,7,32,41,13,295,20,0,0,0,0,0,534,1131,535,240,162,0,68445,64327,3543,559,445,5,710,68445,1214,504,298,4,408,67231,62731,2973,260,235,0,93,939,0,939,30072
2014,Gwinnett County,Georgia,842091,413437,428654,61478,68650,68532,62738,52674,116134,133662,127355,47303,38198,41441,17738,6188,34.3,602765,569876,87093,65367,602765,291551,311214,65367,28176,37191,842091,819622,22469,819622,442511,208408,3087,546,102,10,0,91934,21227,14165,2425,973,22414,17046,13,135,13684,402,265,54,0,83,73280,22469,7417,2357,4586,637,842091,460372,219930,7844,99556,1213,77333,842091,171142,87807,13263,4633,65439,670949,354468,203563,1550,91508,375,2927,16558,1097,15461,294336
2014,Charlton County,Georgia,13098,7428,5670,715,752,636,725,1096,1824,2319,1989,794,577,1027,406,238,38.7,10530,10036,2013,1671,10530,6098,4432,1671,829,842,13098,13007,91,13007,9385,3419,82,33,0,0,0,19,0,0,7,0,0,12,13,49,0,0,0,0,0,0,102,91,23,23,0,0,13098,9463,3449,105,22,3,147,13098,1445,569,2,21,853,11653,8233,3269,82,19,0,0,50,10,40,4439
2014,Bartow County,Georgia,100771,49832,50939,6658,7048,7870,6977,6411,12825,14524,14850,6605,5220,7312,3660,811,37.2,74835,70830,14733,11783,74835,36596,38239,11783,5246,6537,100771,99382,1389,99382,84464,10785,581,231,12,0,23,743,304,56,17,60,87,0,13,15,219,8,0,0,0,8,2801,1389,604,234,238,0,100771,85734,11588,881,1133,70,2903,100771,7849,5811,879,91,1068,92922,79885,10573,515,743,8,26,1172,21,1151,39844
2014,Douglas County,Georgia,135037,64837,70200,9356,10043,11298,10203,8202,17030,21341,20185,7824,6760,8397,3502,896,35.6,97876,92212,16587,12795,97876,45826,52050,12795,5563,7232,135037,132568,2469,132568,70973,55739,151,7,0,28,0,2251,823,488,26,109,63,392,13,97,350,0,0,0,0,0,3454,2469,1210,185,181,349,135037,72949,57658,993,2534,15,3666,135037,11740,7147,1004,275,3314,123297,63484,54850,98,2251,0,450,2164,81,2083,51694
2014,Jeff Davis County,Georgia,15028,7635,7393,1093,1032,1437,1139,725,1814,1839,2113,765,1035,1241,580,215,36.2,10892,10196,2543,2036,10892,5301,5591,2036,930,1106,15028,14988,40,14988,11581,2370,32,0,0,0,0,57,0,0,0,0,57,0,13,161,0,0,0,0,0,0,948,40,31,9,0,0,15028,11621,2401,41,57,0,948,15028,1630,1551,26,0,53,13398,10919,2370,12,57,0,0,40,0,40,6449
2014,Hancock County,Georgia,9043,4923,4120,473,428,346,651,675,1105,1071,1288,670,754,1009,451,122,43.0,7506,7050,2092,1582,7506,4179,3327,1582,698,884,9043,8987,56,8987,2219,6612,16,0,0,0,0,32,6,0,0,0,0,0,13,141,26,0,0,0,0,0,108,56,0,26,0,0,9043,2249,6616,48,56,2,132,9043,198,164,4,0,30,8845,2145,6612,16,32,0,0,40,24,16,5307
