year,county,state,sex_and_age_total_population,sex_and_age_male,sex_and_age_female,sex_and_age_under_5_years,sex_and_age_5_to_9_years,sex_and_age_10_to_14_years,sex_and_age_15_to_19_years,sex_and_age_20_to_24_years,sex_and_age_25_to_34_years,sex_and_age_35_to_44_years,sex_and_age_45_to_54_years,sex_and_age_55_to_59_years,sex_and_age_60_to_64_years,sex_and_age_65_to_74_years,sex_and_age_75_to_84_years,sex_and_age_85_years_and_over,sex_and_age_median_age_years,sex_and_age_18_years_and_over,sex_and_age_21_years_and_over,sex_and_age_62_years_and_over,sex_and_age_65_years_and_over,sex_and_age_18_years_and_over.1,sex_and_age_male.1,sex_and_age_female.1,sex_and_age_65_years_and_over.1,sex_and_age_male.2,sex_and_age_female.2,race_total_population,race_one_race,race_two_or_more_races,race_one_race.1,race_one_race_white,race_one_race_black_or_african_american,race_one_race_american_indian_and_alaska_native,race_one_race_american_indian_and_alaska_native_ch,race_one_race_american_indian_and_alaska_native_ch.1,race_one_race_american_indian_and_alaska_native_na,race_one_race_american_indian_and_alaska_native_si,race_one_race_asian,race_one_race_asian_asian_indian,race_one_race_asian_chinese,race_one_race_asian_filipino,race_one_race_asian_japanese,race_one_race_asian_korean,race_one_race_asian_vietnamese,state_fips,county_fips,race_one_race_asian_other_asian,race_one_race_native_hawaiian_and_other_pacific_is,race_one_race_native_hawaiian_and_other_pacific_is.1,race_one_race_native_hawaiian_and_other_pacific_is.2,race_one_race_native_hawaiian_and_other_pacific_is.3,race_one_race_native_hawaiian_and_other_pacific_is.4,race_one_race_some_other_race,race_two_or_more_races.1,race_two_or_more_races_white_and_black_or_african_,race_two_or_more_races_white_and_american_indian_a,race_two_or_more_races_white_and_asian,race_two_or_more_races_black_or_african_american_a,race_race_alone_or_in_combination_with_one_or_more,race_white,race_black_or_african_american,race_american_indian_and_alaska_native,race_asian,race_native_hawaiian_and_other_pacific_islander,race_some_other_race,hispanic_or_latino_and_race_total_population,hispanic_or_latino_and_race_hispanic_or_latino_of_,hispanic_or_latino_and_race_hispanic_or_latino_of_.1,hispanic_or_latino_and_race_hispanic_or_latino_of_.2,hispanic_or_latino_and_race_hispanic_or_latino_of_.3,hispanic_or_latino_and_race_hispanic_or_latino_of_.4,hispanic_or_latino_and_race_not_hispanic_or_latino,hispanic_or_latino_and_race_not_hispanic_or_latino.1,hispanic_or_latino_and_race_not_hispanic_or_latino.2,hispanic_or_latino_and_race_not_hispanic_or_latino.3,hispanic_or_latino_and_race_not_hispanic_or_latino.4,hispanic_or_latino_and_race_not_hispanic_or_latino.5,hispanic_or_latino_and_race_not_hispanic_or_latino.6,hispanic_or_latino_and_race_not_hispanic_or_latino.7,hispanic_or_latino_and_race_not_hispanic_or_latino.8,hispanic_or_latino_and_race_not_hispanic_or_latino.9,total_housing_units
2011,Washington County,Mississippi,51665,23951,27714,4019,3767,4204,4185,3482,6178,5984,7345,3272,2958,3385,2094,792,35.0,36998,34662,7875,6271,36998,16547,20451,6271,2446,3825,51665,51309,356,51309,14271,36186,125,0,0,0,0,271,0,121,45,0,14,0,28,151,91,0,0,0,0,0,456,356,232,11,77,0,51665,14605,36454,150,362,0,464,51665,575,400,127,0,48,51090,14163,36173,125,271,0,11,347,0,347,21946
2011,Lawrence County,Mississippi,12945,6269,6676,974,841,902,918,800,1504,1518,1911,653,1003,1131,668,122,38.9,9626,9093,2482,1921,9626,4587,5039,1921,817,1104,12945,12908,37,12908,8723,4119,11,0,0,0,0,11,11,0,0,0,0,0,28,77,0,0,0,0,0,0,44,37,0,7,0,5,12945,8740,4139,23,19,0,61,12945,227,64,2,0,161,12718,8542,4117,11,11,0,0,37,17,20,6009
2011,Perry County,Mississippi,12256,5774,6482,855,691,1006,896,732,1397,1613,1824,775,728,1030,555,154,39.0,9087,8701,2112,1739,9087,4339,4748,1739,766,973,12256,12224,32,12224,9485,2683,0,0,0,0,0,32,0,32,0,0,0,0,28,111,0,0,0,0,0,0,24,32,26,0,0,0,12256,9511,2715,0,38,0,24,12256,5,5,0,0,0,12251,9485,2683,0,32,0,19,32,0,32,5494
2011,Chickasaw County,Mississippi,17497,8061,9436,1302,1360,1179,1269,1158,2020,2115,2455,1081,1057,1450,720,331,37.5,12827,12014,3174,2501,12827,5946,6881,2501,1027,1474,17497,17253,244,17253,9775,7318,23,0,0,0,0,48,10,37,0,0,0,0,28,17,1,0,0,0,0,0,89,244,104,12,0,87,17497,9932,7509,122,48,0,130,17497,591,552,0,7,32,16906,9259,7311,23,48,0,62,203,0,203,7554
2011,Carroll County,Mississippi,10578,5209,5369,640,740,691,601,500,1060,1518,1515,494,1054,1059,515,191,40.9,8267,7818,2395,1765,8267,4099,4168,1765,792,973,10578,10478,100,10478,6833,3645,0,0,0,0,0,0,0,0,0,0,0,0,28,15,0,0,0,0,0,0,0,100,37,63,0,0,10578,6933,3682,63,0,0,0,10578,7,7,0,0,0,10571,6826,3645,0,0,0,0,100,0,100,5055
2011,George County,Mississippi,22361,11572,10789,1651,1547,1829,1611,1369,2783,3042,3198,1238,1304,1736,811,242,36.2,16324,15371,3564,2789,16324,8412,7912,2789,1278,1511,22361,22185,176,22185,19850,1950,21,0,0,0,0,65,11,6,0,0,4,40,28,39,4,0,0,0,0,0,299,176,14,61,25,0,22361,20026,1964,129,137,0,328,22361,472,390,47,12,23,21889,19740,1950,21,65,0,0,113,0,113,9215
2011,Grenada County,Mississippi,22032,10307,11725,1460,1323,1664,1679,1262,2519,2878,3193,1614,1177,1805,1054,404,39.0,16523,15663,4050,3263,16523,7571,8952,3263,1317,1946,22032,21935,97,21935,12575,9237,30,0,0,0,0,89,0,0,78,11,0,0,28,43,0,0,0,0,0,0,4,97,9,59,0,21,22032,12651,9275,118,89,0,4,22032,129,126,0,0,3,21903,12463,9224,30,89,0,0,97,0,97,10161
2011,Jefferson County,Mississippi,7845,4074,3771,459,498,447,636,656,783,1055,1289,503,530,599,230,160,39.3,6030,5722,1393,989,6030,2960,3070,989,396,593,7845,7845,0,7845,1099,6721,0,0,0,0,0,20,2,0,0,0,18,0,28,63,0,0,0,0,0,0,5,0,0,0,0,0,7845,1099,6721,0,20,0,5,7845,10,5,0,0,5,7835,1094,6721,0,20,0,0,0,0,0,3697
2011,Newton County,Mississippi,21763,10575,11188,1369,1291,1839,2035,1350,2245,2812,2921,1171,1500,1671,1211,348,37.6,16139,14894,3996,3230,16139,7595,8544,3230,1349,1881,21763,21660,103,21660,13740,6717,1078,0,0,0,0,5,0,3,0,2,0,0,28,101,0,2,0,0,0,2,118,103,25,27,0,42,21763,13795,6793,1150,5,2,124,21763,300,297,3,0,0,21463,13634,6656,1063,5,2,0,103,6,97,9384
2011,Prentiss County,Mississippi,25388,12397,12991,1578,1653,1609,2117,1888,2811,3266,3521,1497,1493,2175,1414,366,38.7,19495,17830,4801,3955,19495,9422,10073,3955,1594,2361,25388,25198,190,25198,21541,3381,23,0,0,0,0,196,18,178,0,0,0,0,28,117,0,23,23,0,0,0,34,190,172,18,0,0,25388,21731,3553,41,196,23,34,25388,276,256,0,0,20,25112,21299,3381,23,196,23,0,190,0,190,11055
2011,Sharkey County,Mississippi,4692,2174,2518,276,388,338,338,233,634,440,631,306,424,269,205,210,38.3,3484,3245,928,684,3484,1567,1917,684,270,414,4692,4685,7,4685,1347,3331,2,0,0,0,0,5,0,0,0,5,0,0,28,125,0,0,0,0,0,0,0,7,1,0,0,0,4692,1354,3332,2,5,0,6,4692,27,27,0,0,0,4665,1326,3331,2,5,0,0,1,0,1,2061
2011,Choctaw County,Mississippi,8586,3943,4643,523,599,557,561,414,826,1170,1265,632,533,822,492,192,41.7,6524,6262,1735,1506,6524,3077,3447,1506,630,876,8586,8523,63,8523,5793,2701,0,0,0,0,0,26,9,5,5,0,7,0,28,19,0,0,0,0,0,0,3,63,0,11,7,0,8586,5856,2746,56,33,0,21,8586,21,3,0,0,18,8565,5793,2701,0,26,0,0,45,0,45,4161
2011,Hancock County,Mississippi,43322,21379,21943,2608,2817,3026,2878,2412,4611,5725,6688,3528,2698,3885,1895,551,41.0,32994,31486,7921,6331,32994,16063,16931,6331,3010,3321,43322,42493,829,42493,38564,3047,71,28,0,0,20,467,37,181,50,0,32,131,28,45,36,106,85,0,0,21,238,829,257,408,42,8,43322,39385,3366,541,509,106,298,43322,1464,999,63,0,402,41858,37346,3027,71,467,106,87,754,0,754,20869
2011,Itawamba County,Mississippi,23350,11397,11953,1456,1451,1524,2037,1457,2687,3152,3131,1369,1429,2084,992,581,38.8,17907,16507,4513,3657,17907,8619,9288,3657,1530,2127,23350,23176,174,23176,21526,1533,26,2,11,0,0,18,3,0,15,0,0,0,28,57,0,0,0,0,0,0,73,174,51,119,0,0,23350,21700,1584,145,18,0,77,23350,275,191,0,0,84,23075,21338,1519,25,18,0,33,142,0,142,10131
2011,Issaquena County,Mississippi,1825,1008,817,124,83,129,117,147,238,299,346,72,54,133,42,41,37.3,1414,1360,230,216,1414,805,609,216,104,112,1825,1825,0,1825,638,1187,0,0,0,0,0,0,0,0,0,0,0,0,28,55,0,0,0,0,0,0,0,0,0,0,0,0,1825,638,1187,0,0,0,0,1825,4,4,0,0,0,1821,634,1187,0,0,0,0,0,0,0,644
2011,Jackson County,Mississippi,138511,68302,70209,9477,8895,10692,10030,8556,17751,18962,20954,8891,7513,10213,5399,1178,37.1,103060,97365,21381,16790,103060,50252,52808,16790,7423,9367,138511,136685,1826,136685,101797,30167,370,94,0,0,9,3004,147,170,308,9,32,2128,28,59,210,51,0,51,0,0,1296,1826,393,628,401,87,138511,103453,30808,1152,3525,51,1452,138511,6002,3743,1063,76,1120,132509,97265,29987,359,2986,51,167,1694,39,1655,59216
2011,Leflore County,Mississippi,32706,15578,17128,2668,2654,2131,2828,2623,4367,3870,4239,2194,1286,1954,1382,510,32.6,23691,21959,4767,3846,23691,11034,12657,3846,1499,2347,32706,32574,132,32574,8678,23364,199,0,0,0,0,215,47,154,14,0,0,0,28,83,0,12,0,12,0,0,106,132,34,25,0,12,32706,8791,23417,236,215,66,113,32706,751,319,164,7,261,31955,8204,23200,199,215,12,0,125,0,125,13319
2011,Tunica County,Mississippi,10802,5194,5608,959,997,807,820,697,1598,1353,1441,675,440,656,314,45,32.0,7562,7155,1209,1015,7562,3535,4027,1015,439,576,10802,10666,136,10666,2769,7777,43,0,0,0,0,72,40,4,0,4,8,16,28,143,0,0,0,0,0,0,5,136,49,0,0,0,10802,2899,7896,111,78,27,18,10802,237,237,0,0,0,10565,2550,7777,43,72,0,0,123,0,123,4773
2011,Claiborne County,Mississippi,9775,4552,5223,580,594,759,1053,1058,1078,942,1342,713,480,692,332,152,33.1,7391,6387,1485,1176,7391,3395,3996,1176,451,725,9775,9772,3,9772,1456,8303,7,0,0,0,0,3,3,0,0,0,0,0,28,21,0,0,0,0,0,0,3,3,0,3,0,0,9775,1459,8303,10,3,0,3,9775,9,0,0,0,9,9766,1447,8303,7,3,0,3,3,0,3,4235
2011,Harrison County,Mississippi,185120,91960,93160,13560,11960,12346,13187,14236,25984,24300,27146,12132,8790,12290,7054,2135,35.5,139677,131216,26249,21479,139677,68909,70768,21479,9436,12043,185120,180411,4709,180411,131024,40894,1159,73,0,14,198,5404,270,468,1176,156,230,2813,28,47,291,52,8,24,0,20,1878,4709,1739,899,743,145,185120,135274,43388,2575,6412,192,2524,185120,9340,5038,1268,368,2666,175780,125077,40290,809,5367,52,85,4100,168,3932,83011
2011,Lauderdale County,Mississippi,79882,38445,41437,5647,5290,5590,6058,5333,10281,10164,10903,5417,4001,5807,3871,1520,36.8,59832,55778,13733,11198,59832,28357,31475,11198,4543,6655,79882,79203,679,79203,44636,33726,227,60,0,0,0,526,86,94,230,17,81,17,28,75,1,0,0,0,0,0,88,679,290,108,109,43,79882,45261,34093,407,641,0,188,79882,1458,859,62,45,492,78424,43468,33689,171,526,0,0,570,38,532,34683
2011,Lincoln County,Mississippi,34751,16654,18097,2547,2599,2306,2397,2063,4227,4582,4906,2131,2115,2551,1661,666,37.4,25690,24423,6130,4878,25690,12053,13637,4878,1971,2907,34751,34619,132,34619,23919,10538,102,9,0,0,0,40,0,0,0,0,0,40,28,85,0,0,0,0,0,0,20,132,3,43,0,18,34751,23995,10608,212,59,0,39,34751,364,299,0,0,65,34387,23594,10538,102,40,0,0,113,0,113,15198
2011,Simpson County,Mississippi,27505,13263,14242,2002,1842,2112,2081,1539,3325,3428,3938,1774,1654,2195,1199,416,37.9,20277,19107,4677,3810,20277,9532,10745,3810,1560,2250,27505,27448,57,27448,17500,9692,0,0,0,0,0,161,143,0,18,0,0,0,28,127,0,0,0,0,0,0,95,57,24,5,0,28,27505,17529,9744,33,161,0,95,27505,404,340,29,0,35,27101,17191,9692,0,161,0,0,57,0,57,11892
2011,Winston County,Mississippi,19284,9274,10010,1356,1412,1141,1151,1276,2295,2303,2705,1276,1207,1666,1086,410,39.0,14524,13893,3863,3162,14524,6837,7687,3162,1269,1893,19284,19256,28,19256,10095,8998,37,0,0,0,0,63,0,63,0,0,0,0,28,159,0,0,0,0,0,0,63,28,0,15,0,8,19284,10110,9011,60,63,0,68,19284,200,139,11,0,50,19084,10045,8948,0,63,0,0,28,5,23,8729
2011,Attala County,Mississippi,19552,9301,10251,1476,1273,1486,1302,1136,2143,2358,2607,1342,1090,1767,1019,553,39.4,14476,13773,3919,3339,14476,6729,7747,3339,1436,1903,19552,19467,85,19467,10954,8272,3,0,0,0,0,20,20,0,0,0,0,0,28,7,0,0,0,0,0,0,218,85,47,3,0,0,19552,11004,8331,6,32,23,241,19552,308,305,0,0,3,19244,10887,8272,3,20,0,0,62,0,62,9112
2011,Lamar County,Mississippi,54275,26363,27912,4041,3877,3911,3819,4676,8150,7311,7130,3052,2451,3410,1808,639,33.5,40010,37881,7158,5857,40010,19107,20903,5857,2502,3355,54275,53604,671,53604,42461,10119,131,76,0,0,0,617,30,433,42,0,13,60,28,73,39,0,0,0,0,0,276,671,141,121,63,12,54275,42846,10581,264,697,12,593,54275,1147,757,116,0,274,53128,41766,10119,131,615,0,101,396,0,396,23416
2011,Lee County,Mississippi,82340,39288,43052,6182,6141,6047,5875,4680,11064,11273,11483,4873,4270,5814,3310,1328,35.8,60250,57285,12930,10452,60250,28030,32220,10452,4266,6186,82340,81466,874,81466,58086,22151,91,53,0,0,0,598,68,223,184,0,35,88,28,81,0,1,0,1,0,0,539,874,506,211,15,0,82340,58884,22733,306,630,8,657,82340,1965,1409,118,18,420,80375,56739,22124,70,598,0,86,758,52,706,35571
2011,Tallahatchie County,Mississippi,15279,8239,7040,1017,751,1098,1069,1377,2143,2369,2057,939,653,1009,580,217,35.5,11737,11123,2142,1806,11737,6502,5235,1806,752,1054,15279,15244,35,15244,6723,8338,31,10,0,0,0,119,10,51,1,0,29,0,28,135,28,8,0,0,8,0,25,35,17,0,5,6,15279,6745,8368,37,131,8,25,15279,1207,913,14,42,238,14072,5600,8284,31,119,8,0,30,0,30,5559
2011,Smith County,Mississippi,16446,8044,8402,1138,1240,1202,1125,1053,1727,2092,2377,1012,1028,1445,748,259,38.1,12122,11452,3045,2452,12122,5813,6309,2452,1044,1408,16446,16365,81,16365,12373,3950,0,0,0,0,0,14,0,0,14,0,0,0,28,129,0,0,0,0,0,0,28,81,0,23,0,0,16446,12454,3950,23,14,0,86,16446,165,65,42,29,29,16281,12317,3892,0,14,0,0,58,35,23,7236
2011,Warren County,Mississippi,48663,23272,25391,3354,3410,3740,3519,2739,6132,5994,7498,3260,2841,3513,1838,825,37.5,35955,34158,7641,6176,35955,16806,19149,6176,2559,3617,48663,48377,286,48377,24773,22645,59,13,0,0,0,457,365,60,14,8,0,0,28,149,10,0,0,0,0,0,443,286,120,142,0,24,48663,25035,22789,225,457,0,443,48663,944,815,40,1,88,47719,24288,22608,59,457,0,21,286,0,286,21838
2011,Clarke County,Mississippi,16758,8091,8667,1124,1104,1219,1161,934,1794,2092,2400,1122,1086,1519,854,349,40.2,12540,11856,3258,2722,12540,5874,6666,2722,1181,1541,16758,16710,48,16710,10700,5979,4,4,0,0,0,18,0,0,5,0,13,0,28,23,0,0,0,0,0,0,9,48,0,34,0,0,16758,10748,5979,38,18,0,23,16758,31,0,0,8,23,16727,10692,5979,4,18,0,0,34,0,34,7909
2011,Montgomery County,Mississippi,11022,5279,5743,772,681,749,903,756,875,1368,1600,884,564,946,686,238,40.7,8288,7798,2229,1870,8288,3804,4484,1870,775,1095,11022,10956,66,10956,5817,5116,0,0,0,0,0,23,23,0,0,0,0,0,28,97,0,0,0,0,0,0,0,66,5,32,0,25,11022,5854,5150,57,27,0,0,11022,0,0,0,0,0,11022,5817,5116,0,23,0,0,66,0,66,5225
2011,Oktibbeha County,Mississippi,47064,23458,23606,2685,2326,2328,4456,11663,6329,4245,4916,1931,1894,2454,1281,556,25.1,38422,32310,5456,4291,38422,19149,19273,4291,1830,2461,47064,46503,561,46503,27654,17117,69,18,0,10,0,1282,123,552,198,5,334,37,28,105,33,0,0,0,0,0,381,561,212,156,83,0,47064,28215,17341,291,1431,0,425,47064,737,184,200,6,347,46327,27381,17088,69,1265,0,78,446,0,446,20732
2011,Webster County,Mississippi,10204,4950,5254,676,730,706,668,632,1027,1365,1553,679,590,838,485,255,40.2,7652,7325,1887,1578,7652,3627,4025,1578,637,941,10204,10106,98,10106,8085,1913,71,14,0,0,0,37,15,0,22,0,0,0,28,155,0,0,0,0,0,0,0,98,58,25,15,0,10204,8183,1971,96,52,0,0,10204,124,124,0,0,0,10080,7961,1913,71,37,0,0,98,0,98,4777
2011,Alcorn County,Mississippi,36881,17877,19004,2353,2018,3124,2379,1990,4609,4956,5011,2133,2462,3292,2011,543,39.1,27895,26719,7446,5846,27895,13272,14623,5846,2465,3381,36881,36547,334,36547,32028,4275,31,23,0,0,0,100,0,28,33,0,24,15,28,3,0,0,0,0,0,0,113,334,146,121,5,0,36881,32362,4421,152,105,0,175,36881,979,656,39,91,193,35902,31208,4238,31,100,0,53,272,0,272,17014
2011,Clay County,Mississippi,20748,9740,11008,1450,1586,1353,1396,1470,2463,2443,3018,1449,1144,1622,827,527,38.6,15389,14709,3686,2976,15389,7079,8310,2976,1235,1741,20748,20513,235,20513,8396,11972,26,0,0,0,0,42,42,0,0,0,0,0,28,25,0,0,0,0,0,0,77,235,139,56,0,23,20748,8591,12145,105,48,6,88,20748,101,16,49,0,36,20647,8342,11952,26,42,0,77,208,0,208,9168
2011,Covington County,Mississippi,19575,9500,10075,1450,1449,1412,1318,1492,2223,2350,2649,1235,1087,1584,964,362,36.8,14343,13649,3568,2910,14343,6833,7510,2910,1286,1624,19575,19433,142,19433,12347,6743,168,23,0,0,0,38,0,0,0,0,0,0,28,31,38,0,0,0,0,0,137,142,66,27,10,28,19575,12450,6848,223,59,0,137,19575,322,250,0,0,72,19253,12207,6718,97,38,0,51,142,0,142,8455
2011,Humphreys County,Mississippi,9504,4575,4929,868,705,698,798,619,1128,1070,1392,637,410,679,328,172,34.3,6767,6276,1375,1179,6767,3077,3690,1179,435,744,9504,9472,32,9472,2317,7138,9,0,0,0,9,0,0,0,0,0,0,0,28,53,0,0,0,0,0,0,8,32,0,10,0,0,9504,2327,7160,19,9,13,8,9504,170,139,0,0,31,9334,2222,7108,0,0,0,0,4,0,4,3877
2011,Noxubee County,Mississippi,11643,5494,6149,864,615,1121,980,694,1326,1462,1694,737,593,829,510,218,36.7,8476,7938,1872,1557,8476,3915,4561,1557,607,950,11643,11565,78,11565,3294,8264,7,0,0,0,0,0,0,0,0,0,0,0,28,103,0,0,0,0,0,0,0,78,62,3,0,0,11643,3369,8339,10,13,10,3,11643,92,79,0,0,13,11551,3215,8264,7,0,0,0,65,0,65,5187
2011,Tate County,Mississippi,28447,13969,14478,1975,1863,2265,2506,2000,3317,3595,3963,1761,1700,2133,989,380,36.2,21112,19258,4443,3502,21112,10015,11097,3502,1535,1967,28447,28119,328,28119,19101,8536,0,0,0,0,0,168,0,80,16,0,35,20,28,137,17,3,0,0,0,3,311,328,144,86,22,38,28447,19383,8718,129,193,6,346,28447,605,458,51,0,96,27842,18830,8513,0,168,3,0,328,35,293,10884
2011,Panola County,Mississippi,34763,16622,18141,2722,2491,2526,2813,2127,4293,4367,4937,2084,2020,2501,1268,614,35.9,25290,23670,5479,4383,25290,11834,13456,4383,1848,2535,34763,34632,131,34632,17156,17022,52,21,0,0,0,11,0,0,11,0,0,0,28,107,0,26,11,15,0,0,365,131,22,101,0,0,34763,17283,17048,161,19,26,369,34763,514,433,0,0,81,34249,17054,16979,52,11,26,0,127,0,127,14665
2011,Yalobusha County,Mississippi,12787,6098,6689,874,779,888,999,860,1067,1699,1793,1015,724,1176,675,238,40.1,9697,8970,2376,2089,9697,4541,5156,2089,884,1205,12787,12731,56,12731,7773,4922,36,0,0,0,0,0,0,0,0,0,0,0,28,161,0,0,0,0,0,0,0,56,18,13,0,0,12787,7820,4949,49,0,0,25,12787,136,58,9,0,69,12651,7698,4877,36,0,0,0,40,9,31,6347
2011,Copiah County,Mississippi,29459,14232,15227,2126,1902,2057,2506,2101,3524,3429,4312,1925,1597,2205,1262,513,36.3,22077,20097,4902,3980,22077,10521,11556,3980,1649,2331,29459,29283,176,29283,13634,15125,23,21,0,0,0,85,62,0,0,0,8,7,28,29,8,0,0,0,0,0,416,176,98,8,15,16,29459,13762,15271,47,113,0,442,29459,741,726,0,0,15,28718,13446,14978,23,85,0,10,176,26,150,12118
2011,Hinds County,Mississippi,245891,115423,130468,18162,18218,17745,20249,20253,34325,30220,34163,14586,11355,14242,8501,3872,32.9,180151,166755,33307,26615,180151,82089,98062,26615,10472,16143,245891,244427,1464,244427,72484,168159,270,50,0,0,0,1827,866,318,246,9,44,98,28,49,246,127,127,0,0,0,1560,1464,520,376,77,174,245891,73612,169044,923,2059,148,1705,245891,3620,2277,96,77,1170,242271,70699,167942,270,1827,127,84,1322,133,1189,103354
2011,Union County,Mississippi,27037,13234,13803,1803,2086,1973,1787,1669,3292,3723,3619,1635,1592,2139,1428,291,37.2,20028,19072,4694,3858,20028,9639,10389,3858,1618,2240,27037,26639,398,26639,22357,3781,60,12,0,0,0,19,0,0,3,0,16,0,28,145,0,16,0,16,0,0,406,398,166,73,64,14,27037,22741,4026,212,83,32,406,27037,1114,1048,0,0,66,25923,21656,3775,49,19,16,10,398,0,398,11486
2011,Tippah County,Mississippi,22082,10760,11322,1536,1346,1806,1544,1345,2693,2909,3081,1554,1101,1798,1011,358,38.2,16450,15568,3809,3167,16450,7882,8568,3167,1272,1895,22082,21821,261,21821,17909,3419,22,11,0,0,0,101,0,1,0,8,0,92,28,139,0,0,0,0,0,0,370,261,151,89,0,8,22082,18154,3578,127,101,0,383,22082,907,685,25,0,197,21175,17378,3419,21,101,0,0,256,8,248,9658
2011,Forrest County,Mississippi,74802,35972,38830,5372,4720,4780,6164,9231,11031,8598,9010,3811,3489,4652,2681,1263,31.0,57084,51658,10674,8596,57084,27032,30052,8596,3520,5076,74802,73872,930,73872,45322,26846,144,36,0,0,0,644,142,123,41,42,119,92,28,35,85,0,0,0,0,0,916,930,233,258,42,75,74802,46145,27297,535,716,61,1133,74802,2524,1569,324,189,442,72278,44077,26756,144,644,0,32,625,31,594,32002
2011,Lafayette County,Mississippi,46702,23040,23662,2462,3071,1891,6479,7568,6334,4946,5022,2443,1816,2556,1610,504,26.8,37939,31138,5648,4670,37939,18503,19436,4670,1908,2762,46702,46302,400,46302,33333,11212,73,0,0,0,0,975,364,242,0,17,217,6,28,71,129,21,0,0,12,9,688,400,170,4,85,11,46702,33717,11451,177,1119,61,715,46702,1088,759,17,29,283,45614,33007,11186,73,975,21,32,320,0,320,22249
2011,Lowndes County,Mississippi,59533,28297,31236,4181,4429,3895,4462,4543,7602,7485,8453,3498,3402,4090,2421,1072,36.1,44362,41532,9361,7583,44362,20548,23814,7583,3037,4546,59533,58984,549,58984,32521,25828,98,17,0,0,0,320,112,80,0,45,0,0,28,87,83,0,0,0,0,0,217,549,218,83,165,0,59533,33067,26046,212,488,73,227,59533,967,587,123,56,201,58566,31821,25797,98,320,0,11,519,0,519,26458
2011,Wilkinson County,Mississippi,9946,5343,4603,695,706,438,661,743,1348,1333,1502,508,649,768,321,274,36.4,7659,7365,1706,1363,7659,4104,3555,1363,558,805,9946,9941,5,9941,2948,6989,2,0,0,0,0,0,0,0,0,0,0,0,28,157,0,0,0,0,0,0,2,5,0,5,0,0,9946,2953,6989,7,0,0,2,9946,53,46,0,0,7,9893,2897,6989,2,0,0,0,5,0,5,5055
2011,Jefferson Davis County,Mississippi,12504,6100,6404,804,639,919,970,757,1222,1537,1888,1011,719,1152,572,314,41.1,9569,9043,2390,2038,9569,4436,5133,2038,856,1182,12504,12478,26,12478,4913,7392,0,0,0,0,0,173,0,0,0,0,0,101,28,65,72,0,0,0,0,0,0,26,6,20,0,0,12504,4939,7398,20,173,0,0,12504,53,17,0,0,36,12451,4870,7382,0,173,0,0,26,0,26,5895
2011,Scott County,Mississippi,28219,13885,14334,2310,2052,2096,2068,1876,3649,3537,3985,1738,1409,1908,1115,476,35.3,20510,19191,4225,3499,20510,9869,10641,3499,1443,2056,28219,28141,78,28141,16125,10955,31,0,0,0,0,54,0,0,0,0,30,24,28,123,0,0,0,0,0,0,976,78,26,19,0,0,28219,16179,11014,59,54,0,1000,28219,2787,1644,132,119,892,25432,14438,10872,23,54,0,0,45,0,45,11466
2011,Yazoo County,Mississippi,28238,15308,12930,2046,1847,2082,2012,1680,4302,4175,3899,1481,1370,1715,1321,308,35.3,21000,20012,4078,3344,21000,11572,9428,3344,1342,2002,28238,27701,537,27701,11077,15770,98,8,0,0,0,76,0,0,0,0,0,0,28,163,76,0,0,0,0,0,680,537,135,57,64,72,28238,11477,16047,259,189,6,835,28238,1310,1035,81,78,116,26928,10630,15721,77,76,0,8,416,43,373,10085
2011,Bolivar County,Mississippi,34592,16140,18452,2562,2423,2390,2992,2896,4481,3996,4532,2045,2184,2265,1266,560,33.7,25720,23537,5276,4091,25720,11711,14009,4091,1599,2492,34592,34383,209,34383,11342,22737,50,0,0,0,0,182,0,25,95,0,0,13,28,11,49,0,0,0,0,0,72,209,71,65,33,20,34592,11516,22837,145,230,6,72,34592,84,84,0,0,0,34508,11323,22736,50,182,0,8,209,0,209,14160
2011,Pike County,Mississippi,40314,19333,20981,3164,3181,2813,3138,2202,4830,4820,5626,2714,2140,3034,1965,687,37.0,29304,27541,6858,5686,29304,13521,15783,5686,2368,3318,40314,40081,233,40081,19141,20582,100,0,0,49,25,246,2,0,9,0,0,207,28,113,28,0,0,0,0,0,12,233,83,48,11,15,40314,19322,20717,163,294,0,51,40314,509,347,24,0,138,39805,18698,20567,100,246,0,0,194,0,194,17794
2011,Stone County,Mississippi,17294,8521,8773,1102,1129,1202,1412,1394,1987,2278,2617,1097,991,1254,581,250,36.3,13078,12015,2757,2085,13078,6442,6636,2085,897,1188,17294,17088,206,17088,13613,3408,35,8,8,0,0,0,0,0,0,0,0,0,28,131,0,0,0,0,0,0,32,206,8,113,38,0,17294,13819,3463,175,38,0,52,17294,237,198,14,0,25,17057,13433,3381,35,0,0,2,206,0,206,7048
2011,Kemper County,Mississippi,10394,5126,5268,689,847,556,693,587,1419,1190,1482,587,736,1015,307,286,37.4,7900,7438,1964,1608,7900,3745,4155,1608,684,924,10394,10318,76,10318,3768,6212,332,0,0,0,0,6,0,0,6,0,0,0,28,69,0,0,0,0,0,0,0,76,36,36,0,4,10394,3840,6252,372,6,0,0,10394,149,143,0,0,6,10245,3708,6123,332,6,0,0,76,0,76,4712
