year,county,state,sex_and_age_total_population,sex_and_age_total_population_male,sex_and_age_total_population_female,sex_and_age_under_5_years,sex_and_age_5_to_9_years,sex_and_age_10_to_14_years,sex_and_age_15_to_19_years,sex_and_age_20_to_24_years,sex_and_age_25_to_34_years,sex_and_age_35_to_44_years,sex_and_age_45_to_54_years,sex_and_age_55_to_59_years,sex_and_age_60_to_64_years,sex_and_age_65_to_74_years,sex_and_age_75_to_84_years,sex_and_age_85_years_and_over,sex_and_age_median_age_years,sex_and_age_18_years_and_over,sex_and_age_21_years_and_over,sex_and_age_62_years_and_over,sex_and_age_65_years_and_over,sex_and_age_18_years_and_over.1,sex_and_age_18_years_and_over_male,sex_and_age_18_years_and_over_female,sex_and_age_65_years_and_over.1,sex_and_age_65_years_and_over_male,sex_and_age_65_years_and_over_female,race_total_population,race_total_population_one_race,race_total_population_two_or_more_races,race_one_race,race_one_race_white,race_one_race_black_or_african_american,race_one_race_american_indian_and_alaska_native,race_one_race_american_indian_and_alaska_native_ch,race_one_race_american_indian_and_alaska_native_ch.1,race_one_race_american_indian_and_alaska_native_na,race_one_race_american_indian_and_alaska_native_si,race_one_race_asian,race_one_race_asian_asian_indian,race_one_race_asian_chinese,race_one_race_asian_filipino,race_one_race_asian_japanese,race_one_race_asian_korean,race_one_race_asian_vietnamese,state_fips,county_fips,race_one_race_asian_other_asian,race_one_race_native_hawaiian_and_other_pacific_is,race_one_race_native_hawaiian_and_other_pacific_is.1,race_one_race_native_hawaiian_and_other_pacific_is.2,race_one_race_native_hawaiian_and_other_pacific_is.3,race_one_race_native_hawaiian_and_other_pacific_is.4,race_one_race_some_other_race,race_two_or_more_races,race_two_or_more_races_white_and_black_or_african_,race_two_or_more_races_white_and_american_indian_a,race_two_or_more_races_white_and_asian,race_two_or_more_races_black_or_african_american_a,race_race_alone_or_in_combination_with_one_or_more,race_race_alone_or_in_combination_with_one_or_more.1,race_race_alone_or_in_combination_with_one_or_more.2,race_race_alone_or_in_combination_with_one_or_more.3,race_race_alone_or_in_combination_with_one_or_more.4,race_race_alone_or_in_combination_with_one_or_more.5,race_race_alone_or_in_combination_with_one_or_more.6,hispanic_or_latino_and_race_total_population,hispanic_or_latino_and_race_total_population_hispa,hispanic_or_latino_and_race_total_population_hispa.1,hispanic_or_latino_and_race_total_population_hispa.2,hispanic_or_latino_and_race_total_population_hispa.3,hispanic_or_latino_and_race_total_population_hispa.4,hispanic_or_latino_and_race_total_population_not_h,hispanic_or_latino_and_race_total_population_not_h.1,hispanic_or_latino_and_race_total_population_not_h.2,hispanic_or_latino_and_race_total_population_not_h.3,hispanic_or_latino_and_race_total_population_not_h.4,hispanic_or_latino_and_race_total_population_not_h.5,hispanic_or_latino_and_race_total_population_not_h.6,hispanic_or_latino_and_race_total_population_not_h.7,hispanic_or_latino_and_race_total_population_not_h.8,hispanic_or_latino_and_race_total_population_not_h.9,total_housing_units
2013,Callaway County,Missouri,44276,22679,21597,2577,2812,2687,3517,3314,5608,5658,6808,2935,2682,3389,1750,539,37.9,34402,31792,7248,5678,34402,17626,16776,5678,2556,3122,44276,43194,1082,43194,40772,1687,165,43,1,0,0,322,33,107,11,56,22,13,29,27,80,47,47,0,0,0,201,1082,541,370,67,73,44276,41781,2322,634,394,47,206,44276,752,471,82,7,192,43524,40245,1687,165,266,47,47,1067,5,1062,18458
2013,Cooper County,Missouri,17574,9300,8274,1031,1079,1111,1162,1336,2397,1963,2524,1178,1052,1406,847,488,38.5,13642,12940,3385,2741,13642,7247,6395,2741,1201,1540,17574,16963,611,16963,15775,938,56,17,0,0,0,62,24,9,13,0,8,0,29,53,8,0,0,0,0,0,132,611,352,94,31,39,17574,16344,1397,259,118,24,135,17574,246,163,44,0,39,17328,15667,938,56,62,0,10,595,0,595,7449
2013,Mississippi County,Missouri,14271,7606,6665,894,877,895,863,827,2000,1885,2054,939,816,1277,523,421,39.3,11135,10601,2682,2221,11135,6015,5120,2221,944,1277,14271,14085,186,14085,10627,3425,25,4,0,0,0,5,0,0,0,0,0,0,29,133,5,0,0,0,0,0,3,186,48,23,12,14,14271,10746,3545,83,79,5,26,14271,253,226,5,0,22,14018,10414,3425,25,5,0,0,149,4,145,5706
2013,Ozark County,Missouri,9653,4928,4725,465,371,666,533,402,813,932,1446,777,888,1407,762,191,50.0,7813,7557,2846,2360,7813,3963,3850,2360,1194,1166,9653,9456,197,9456,9406,14,18,8,0,0,0,0,0,0,0,0,0,0,29,153,0,0,0,0,0,0,18,197,0,182,0,0,9653,9603,14,200,0,0,33,9653,138,96,0,0,42,9515,9286,14,18,0,0,0,197,15,182,5624
2013,Bollinger County,Missouri,12408,6185,6223,782,773,810,854,698,1287,1492,1887,881,848,1240,564,292,42.1,9545,9086,2662,2096,9545,4716,4829,2096,993,1103,12408,12297,111,12297,12159,33,9,9,0,0,0,96,0,7,14,0,0,13,29,17,62,0,0,0,0,0,0,111,0,104,0,0,12408,12270,40,120,103,0,0,12408,107,89,0,0,18,12301,12052,33,9,96,0,0,111,0,111,5842
2013,Knox County,Missouri,4099,2016,2083,249,268,309,307,171,375,441,634,310,215,445,261,114,43.8,3078,2917,938,820,3078,1488,1590,820,354,466,4099,4021,78,4021,3976,39,0,0,0,0,0,3,0,0,0,0,3,0,29,103,0,3,0,0,3,0,0,78,13,52,0,2,4099,4052,65,65,3,3,0,4099,14,11,1,0,2,4085,3974,39,0,3,3,0,66,0,66,2282
2013,Montgomery County,Missouri,12128,6014,6114,741,671,950,724,570,1285,1371,1846,933,754,1209,690,384,43.1,9289,8919,2692,2283,9289,4531,4758,2283,1005,1278,12128,11835,293,11835,11662,93,13,2,0,0,0,31,6,2,23,0,0,0,29,139,0,6,0,0,0,6,30,293,60,182,32,9,12128,11946,165,207,63,6,37,12128,182,123,16,0,43,11946,11524,93,8,31,6,0,284,0,284,6124
2013,Stoddard County,Missouri,29860,14383,15477,1696,2098,1722,1918,1744,3430,3663,4283,1878,1977,2912,1943,596,41.9,23174,22076,6651,5451,23174,11113,12061,5451,2331,3120,29860,29614,246,29614,29007,459,105,38,0,0,0,12,0,0,0,6,6,0,29,207,0,0,0,0,0,0,31,246,32,189,0,0,29860,29253,491,294,12,2,54,29860,393,360,19,0,14,29467,28724,441,44,12,0,0,246,23,223,13610
2013,Audrain County,Missouri,25584,11803,13781,1705,1696,1715,1678,1482,3370,3103,3541,1684,1473,2121,1386,630,38.8,19357,18408,4963,4137,19357,8409,10948,4137,1700,2437,25584,24923,661,24923,22962,1534,51,0,0,0,0,80,0,15,32,14,19,0,29,7,0,0,0,0,0,0,296,661,413,93,92,33,25584,23583,1987,177,179,0,319,25584,681,565,35,0,81,24903,22611,1533,34,80,0,9,636,9,627,10822
2013,Greene County,Missouri,278231,135433,142798,17230,16560,15671,18703,29377,39435,32754,36097,16684,15733,20959,12641,6387,35.6,219393,203612,49147,39987,219393,105331,114062,39987,16664,23323,278231,270245,7986,270245,254054,7794,1411,467,0,48,43,4471,307,1467,427,263,513,1151,29,77,343,364,105,56,81,122,2151,7986,2724,2628,1280,188,278231,261521,11147,4496,6159,699,2700,278231,8676,5557,977,2,2140,269555,248284,7714,1236,4434,364,170,7353,186,7167,126226
2013,St. Clair County,Missouri,9649,4855,4794,477,430,634,551,457,839,1018,1419,788,710,1299,690,337,49.0,7746,7426,2793,2326,7746,3894,3852,2326,1080,1246,9649,9408,241,9408,9242,67,28,12,0,0,0,19,0,0,14,5,0,0,29,185,0,0,0,0,0,0,52,241,38,164,7,0,9649,9460,126,195,50,0,62,9649,180,155,10,12,3,9469,9184,67,16,19,0,0,183,3,180,5596
2013,Schuyler County,Missouri,4397,2135,2262,277,300,339,324,242,405,491,609,232,310,466,283,119,41.1,3276,3099,1038,868,3276,1580,1696,868,384,484,4397,4386,11,4386,4315,37,18,1,0,0,0,8,0,0,6,0,0,0,29,197,2,8,0,8,0,0,0,11,7,0,2,0,4397,4324,46,18,10,8,2,4397,8,5,2,0,1,4389,4309,37,18,8,8,0,9,0,9,2093
2013,Camden County,Missouri,43822,21693,22129,2217,2487,2143,2229,2102,4038,4428,6469,3858,3946,6352,2856,697,49.2,35502,34341,12324,9905,35502,17469,18033,9905,4961,4944,43822,43342,480,43342,42461,190,185,97,0,0,0,281,38,22,85,7,0,129,29,29,0,0,0,0,0,0,225,480,140,277,20,10,43822,42931,358,490,301,15,225,43822,1050,896,16,29,109,42772,41656,190,184,281,0,0,461,0,461,41057
2013,Jefferson County,Missouri,219636,109145,110491,14605,15698,14788,14542,12975,28268,29831,35478,15214,12458,15900,7602,2277,38.1,165242,157246,32824,25779,165242,81226,84016,25779,11557,14222,219636,215993,3643,215993,212074,1642,327,147,0,19,16,1233,59,100,463,13,67,234,29,99,297,112,0,0,90,22,605,3643,1042,1340,682,10,219636,215667,2950,1791,2241,224,806,219636,3573,2302,202,161,908,216063,209199,1587,268,1233,112,219,3445,25,3420,87841
2013,New Madrid County,Missouri,18695,8913,9782,1171,1193,1267,1262,998,2066,2324,2738,1291,1282,1719,928,456,40.6,14299,13548,3869,3103,14299,6681,7618,3103,1277,1826,18695,18333,362,18333,15251,2951,32,32,0,0,0,42,38,0,0,4,0,0,29,143,0,0,0,0,0,0,57,362,137,91,5,0,18695,15606,3095,123,124,77,109,18695,244,229,4,0,11,18451,15123,2937,32,42,0,0,317,7,310,8524
2013,Ralls County,Missouri,10206,5105,5101,564,487,824,658,448,1032,1223,1639,841,723,1107,434,226,44.4,7930,7602,2217,1767,7930,3955,3975,1767,854,913,10206,10027,179,10027,9882,38,55,24,0,0,0,11,0,0,0,0,11,0,29,173,0,0,0,0,0,0,41,179,159,0,0,0,10206,10061,197,55,11,0,61,10206,111,57,6,0,48,10095,9832,38,55,11,0,0,159,0,159,5142
2013,Hill County,Montana,16301,8276,8025,1275,1280,1124,1234,1207,2064,1740,2206,1284,771,1115,688,313,34.7,11892,11104,2563,2116,11892,5979,5913,2116,932,1184,16301,15824,477,15824,11920,37,3742,0,208,28,100,49,7,0,18,9,0,0,30,41,15,27,13,14,0,0,49,477,5,310,100,0,16301,12373,42,4076,173,32,82,16301,434,335,19,0,80,15867,11711,37,3638,49,9,15,408,3,405,7231
2013,Chouteau County,Montana,5827,2893,2934,361,454,416,402,361,548,625,771,481,387,529,337,155,41.3,4307,4073,1250,1021,4307,2137,2170,1021,478,543,5827,5750,77,5750,4434,0,1247,0,52,0,15,18,0,2,8,2,6,0,30,15,0,0,0,0,0,0,51,77,13,61,0,0,5827,4511,13,1308,18,3,51,5827,103,103,0,0,0,5724,4410,0,1219,18,0,0,77,0,77,2867
2013,Lincoln County,Montana,19581,9900,9681,880,1024,1044,1146,775,1622,1995,3084,2053,1706,2672,1315,265,49.8,15892,15332,5072,4252,15892,8030,7862,4252,2145,2107,19581,19419,162,19419,18779,27,409,53,51,0,32,165,0,58,87,3,17,0,30,53,0,11,0,0,0,11,28,162,0,162,0,0,19581,18941,27,571,165,11,28,19581,479,265,0,47,167,19102,18399,27,350,165,11,0,150,0,150,11421
2013,Park County,Montana,15621,7777,7844,811,943,762,818,617,1652,2046,2534,1579,1126,1597,823,313,46.0,12537,12095,3305,2733,12537,6168,6369,2733,1286,1447,15621,15209,412,15209,15065,21,103,0,6,0,9,10,0,4,0,6,0,0,30,67,0,2,0,0,0,2,8,412,24,263,67,0,15621,15477,45,366,77,2,66,15621,357,281,0,0,76,15264,14824,21,102,10,2,0,305,0,305,9345
2013,Treasure County,Montana,711,370,341,25,26,26,51,23,59,53,127,78,69,59,47,68,51.9,597,578,206,174,597,305,292,174,72,102,711,675,36,675,622,0,4,0,0,0,0,4,0,0,0,4,0,0,30,103,0,0,0,0,0,0,45,36,0,36,0,0,711,658,0,40,4,0,45,711,51,51,0,0,0,660,620,0,0,4,0,0,36,0,36,435
2013,Blaine County,Montana,6550,3330,3220,566,469,590,479,431,749,636,935,403,387,481,296,128,34.9,4605,4332,1122,905,4605,2267,2338,905,397,508,6550,6461,89,6461,3182,11,3194,0,54,4,51,5,0,0,0,0,0,5,30,5,0,29,21,8,0,0,40,89,4,44,0,0,6550,3267,15,3242,5,66,44,6550,127,101,2,2,22,6423,3132,11,3166,5,29,0,80,4,76,2821
2013,Sweet Grass County,Montana,3640,1894,1746,239,164,297,287,90,317,459,550,322,242,344,232,97,44.7,2727,2643,784,673,2727,1390,1337,673,320,353,3640,3545,95,3545,3498,0,0,0,0,0,0,47,0,0,0,0,21,0,30,97,26,0,0,0,0,0,0,95,0,87,8,0,3640,3593,0,87,55,0,0,3640,61,61,0,0,0,3579,3458,0,0,26,0,0,95,0,95,2023
2013,Teton County,Montana,6063,2979,3084,342,401,405,457,237,549,629,900,520,352,667,382,222,45.3,4620,4413,1460,1271,4620,2259,2361,1271,596,675,6063,5984,79,5984,5798,4,121,5,0,0,1,16,4,0,0,12,0,0,30,99,0,0,0,0,0,0,45,79,17,62,0,0,6063,5877,21,183,16,0,45,6063,83,79,0,0,4,5980,5748,4,118,16,0,15,79,0,79,2867
2013,Prairie County,Montana,1186,625,561,47,23,72,75,50,82,101,128,159,127,169,91,62,55.4,983,938,402,322,983,509,474,322,166,156,1186,1174,12,1174,1149,0,24,0,0,0,12,0,0,0,0,0,0,0,30,79,0,1,1,0,0,0,0,12,12,0,0,0,1186,1161,12,24,0,1,0,1186,7,7,0,0,0,1179,1142,0,24,0,1,0,12,0,12,651
2013,Glacier County,Montana,13528,6501,7027,1276,1399,989,994,1085,1586,1465,1855,743,688,837,504,107,31.0,9225,8589,1698,1448,9225,4391,4834,1448,660,788,13528,13310,218,13310,4336,8,8815,0,26,30,212,66,18,13,5,0,12,0,30,35,18,15,0,15,0,0,70,218,0,214,0,0,13528,4554,12,9033,66,15,70,13528,272,224,0,0,48,13256,4268,8,8681,66,15,0,218,0,218,5328
2013,Fallon County,Montana,3085,1570,1515,265,214,235,104,186,379,325,450,209,226,272,161,59,39.0,2294,2229,653,492,2294,1175,1119,492,239,253,3085,3017,68,3017,3006,0,5,0,0,0,0,6,0,0,2,0,4,0,30,25,0,0,0,0,0,0,0,68,4,61,0,0,3085,3074,4,66,6,2,1,3085,15,15,0,0,0,3070,2992,0,5,6,0,0,67,0,67,1472
2013,Golden Valley County,Montana,709,366,343,41,28,20,36,42,39,56,104,119,41,82,74,27,54.2,587,565,203,183,587,301,286,183,85,98,709,700,9,700,698,0,0,0,0,0,0,0,0,0,0,0,0,0,30,37,0,0,0,0,0,0,2,9,0,9,0,0,709,707,0,9,0,0,2,709,3,3,0,0,0,706,695,0,0,0,0,2,9,0,9,458
2013,Silver Bow County,Montana,34322,17472,16850,1862,2240,1799,2370,2644,3886,3885,5102,2751,2177,3032,1624,950,41.6,27132,25393,7046,5606,27132,13697,13435,5606,2438,3168,34322,33620,702,33620,32714,74,590,126,64,0,20,180,0,27,16,33,70,0,30,93,34,0,0,0,0,0,62,702,96,499,70,14,34322,33387,192,1103,273,0,77,34322,1305,763,19,0,523,33017,31531,74,562,180,0,0,670,15,655,16729
2013,Stillwater County,Montana,9173,4689,4484,459,595,554,566,316,857,1014,1491,816,893,983,421,208,47.0,7176,6925,2090,1612,7176,3637,3539,1612,829,783,9173,9041,132,9041,8867,21,55,0,9,0,0,18,0,0,4,10,4,0,30,95,0,17,17,0,0,0,63,132,14,107,0,0,9173,8999,39,166,18,17,70,9173,239,105,34,0,100,8934,8698,21,55,18,17,0,125,0,125,4784
2013,Jefferson County,Montana,11434,5913,5521,518,656,845,800,402,868,1275,2038,1363,899,1197,428,145,47.3,8857,8534,2362,1770,8857,4544,4313,1770,924,846,11434,11139,295,11139,10894,43,106,10,9,0,0,54,0,3,10,14,19,0,30,43,8,0,0,0,0,0,42,295,16,237,25,0,11434,11189,66,343,79,0,59,11434,235,107,0,29,99,11199,10726,43,106,54,0,0,270,0,270,5029
2013,Granite County,Montana,3105,1595,1510,120,137,154,158,61,258,280,488,322,314,506,219,88,53.0,2593,2536,982,813,2593,1341,1252,813,420,393,3105,3055,50,3055,3024,4,27,0,6,0,0,0,0,0,0,0,0,0,30,39,0,0,0,0,0,0,0,50,0,48,0,0,3105,3074,4,75,0,0,2,3105,51,22,0,0,29,3054,2975,4,27,0,0,0,48,0,48,2798
2013,Wheatland County,Montana,2138,1074,1064,130,136,83,155,125,180,181,250,225,115,292,136,130,48.7,1720,1625,639,558,1720,852,868,558,280,278,2138,2073,65,2073,2052,0,15,0,0,0,0,0,0,0,0,0,0,0,30,107,0,0,0,0,0,0,6,65,0,65,0,0,2138,2117,0,80,0,0,6,2138,19,19,0,0,0,2119,2038,0,15,0,0,1,65,0,65,1311
2013,Madison County,Montana,7702,3969,3733,340,395,330,378,351,657,790,1188,843,727,1025,527,151,50.5,6352,6166,2048,1703,6352,3285,3067,1703,891,812,7702,7612,90,7612,7458,40,15,0,1,0,0,47,0,2,26,2,17,0,30,57,0,18,0,0,18,0,34,90,7,56,19,0,7702,7548,47,71,66,20,40,7702,206,112,4,0,90,7496,7309,40,15,30,18,0,84,0,84,6880
2013,Sheridan County,Montana,3473,1705,1768,146,144,310,207,95,305,347,532,329,246,348,315,149,48.7,2731,2646,907,812,2731,1308,1423,812,339,473,3473,3365,108,3365,3297,1,33,0,2,0,0,4,0,0,2,2,0,0,30,91,0,0,0,0,0,0,30,108,0,98,5,0,3473,3405,1,131,9,1,34,3473,55,49,0,0,6,3418,3276,1,33,4,0,0,104,0,104,2101
2013,Carter County,Montana,1241,614,627,47,40,73,91,44,117,93,176,135,99,172,136,18,50.8,1018,976,387,326,1018,484,534,326,142,184,1241,1239,2,1239,1224,0,11,2,0,0,2,0,0,0,0,0,0,0,30,11,0,0,0,0,0,0,4,2,2,0,0,0,1241,1226,2,11,0,0,4,1241,12,12,0,0,0,1229,1216,0,11,0,0,0,2,0,2,806
2013,Big Horn County,Montana,12939,6486,6453,1390,1236,1059,983,1038,1552,1237,1655,589,853,820,359,168,29.6,8640,8171,1825,1347,8640,4209,4431,1347,637,710,12939,12595,344,12595,4321,0,8159,106,2,56,94,70,40,0,0,20,0,10,30,3,0,0,0,0,0,0,45,344,5,313,0,0,12939,4665,10,8498,91,21,45,12939,578,572,0,0,6,12361,3897,0,8085,70,0,1,308,0,308,4676
2013,Lake County,Montana,28905,14263,14642,2023,2050,1866,1816,1759,2951,3015,3940,2146,2236,3007,1622,474,41.2,21743,20759,6409,5103,21743,10597,11146,5103,2493,2610,28905,27010,1895,27010,20145,47,6558,78,56,89,65,150,0,27,14,30,40,10,30,47,29,1,0,0,0,1,109,1895,101,1582,32,20,28905,21961,247,8271,241,43,131,28905,1087,841,4,0,242,27818,19487,47,6333,147,1,0,1803,0,1803,16544
2013,Lewis and Clark County,Montana,64143,31858,32285,3821,4182,3853,4154,3797,7846,7405,9886,5130,4888,5226,2803,1152,40.8,49785,47132,11839,9181,49785,24259,25526,9181,4206,4975,64143,62751,1392,62751,60047,275,1820,55,432,0,246,342,0,38,56,62,60,7,30,49,119,34,26,0,0,8,233,1392,204,554,247,1,64143,61404,543,2476,685,146,422,64143,1696,1086,82,65,463,62447,59118,261,1619,309,34,29,1077,0,1077,30176
2013,Ravalli County,Montana,40423,20136,20287,2100,2451,2556,2428,1706,3672,4437,6073,2930,3939,4795,2391,945,46.4,31717,30572,10380,8131,31717,15568,16149,8131,3956,4175,40423,39572,851,39572,38781,105,326,0,51,0,14,239,0,48,126,14,0,0,30,81,51,0,0,0,0,0,121,851,94,455,98,0,40423,39604,276,875,407,75,218,40423,1235,930,26,8,271,39188,37817,105,270,239,0,26,731,28,703,19511
2013,Pondera County,Montana,6166,3019,3147,419,438,380,405,380,549,667,913,441,380,576,383,235,42.9,4664,4454,1393,1194,4664,2284,2380,1194,554,640,6166,6044,122,6044,5090,36,873,0,15,2,24,21,15,5,0,1,0,0,30,73,0,0,0,0,0,0,24,122,0,77,26,12,6166,5200,52,966,47,3,24,6166,100,89,2,0,9,6066,5026,36,867,21,0,15,101,0,101,2654
2013,Yellowstone County,Montana,150156,73418,76738,9978,10027,9741,9369,9419,20537,18296,21576,10532,9030,11369,6982,3300,38.3,114635,109052,26801,21651,114635,55452,59183,21651,9432,12219,150156,146350,3806,146350,135668,827,6078,52,431,26,413,1122,26,418,194,93,165,13,30,111,213,73,27,0,28,18,2582,3806,688,1865,417,116,150156,139321,1907,8241,1661,294,2884,150156,7328,5619,382,19,1308,142828,131743,775,5740,1047,73,220,3230,63,3167,64240
2013,Missoula County,Montana,110243,55412,54831,6140,6422,5609,7683,12797,17316,12760,14238,7472,6628,7591,3632,1955,34.3,88429,81565,16872,13178,88429,44053,44376,13178,6109,7069,110243,107274,2969,107274,102205,451,3007,73,185,0,129,1191,128,250,210,200,203,105,30,63,95,136,103,7,0,26,284,2969,369,1179,741,31,110243,105044,947,4380,2166,217,641,110243,3044,1660,149,117,1118,107199,99904,451,2936,1191,136,57,2524,16,2508,50299
2013,Valley County,Montana,7465,3731,3734,396,509,472,457,327,701,770,1100,574,590,782,582,205,45.9,5775,5551,1887,1569,5775,2872,2903,1569,734,835,7465,7332,133,7332,6475,11,808,0,52,0,194,9,0,3,0,0,6,0,30,105,0,4,0,0,0,4,25,133,0,119,14,0,7465,6608,11,927,23,4,25,7465,120,97,4,0,19,7345,6425,11,782,9,4,2,112,0,112,4861
2013,Cascade County,Montana,81621,40724,40897,5481,5214,4810,5168,6102,10890,8927,11471,5690,4854,6923,4438,1653,38.8,63068,59787,15779,13014,63068,31148,31920,13014,5837,7177,81621,78665,2956,78665,72816,1007,3781,150,614,79,69,593,31,109,184,61,20,48,30,13,140,10,3,7,0,0,458,2956,502,1418,373,123,81621,75544,1771,5516,1215,239,608,81621,2922,2200,181,81,460,78699,70955,985,3349,571,10,35,2794,32,2762,37306
2013,Fergus County,Montana,11517,5776,5741,605,592,619,676,424,1135,1186,1646,1083,953,1301,898,399,48.4,9273,8948,3233,2598,9273,4631,4642,2598,1209,1389,11517,11423,94,11423,11116,1,256,0,81,0,0,4,0,0,0,0,0,0,30,27,4,0,0,0,0,0,46,94,13,29,2,0,11517,11200,14,285,56,50,46,11517,194,152,0,0,42,11323,10968,1,256,4,0,0,94,0,94,5819
2013,Garfield County,Montana,1145,540,605,73,80,80,54,53,118,112,144,79,91,171,48,42,45.3,872,842,306,261,872,411,461,261,123,138,1145,1136,9,1136,1125,0,11,0,0,0,0,0,0,0,0,0,0,0,30,33,0,0,0,0,0,0,0,9,0,9,0,0,1145,1134,0,20,0,0,0,1145,4,4,0,0,0,1141,1121,0,11,0,0,0,9,0,9,842
2013,Mineral County,Montana,4219,2144,2075,199,163,199,324,170,302,398,664,417,388,629,304,62,51.0,3468,3313,1176,995,3468,1781,1687,995,511,484,4219,4214,5,4214,4137,27,40,0,2,0,1,6,0,0,6,0,0,0,30,61,0,0,0,0,0,0,4,5,0,0,0,0,4219,4142,27,40,6,0,9,4219,74,74,0,0,0,4145,4072,27,40,6,0,0,0,0,0,2444
2013,Petroleum County,Montana,538,277,261,26,6,57,34,18,27,68,100,53,46,70,33,0,48.2,415,413,138,103,415,217,198,103,53,50,538,531,7,531,512,19,0,0,0,0,0,0,0,0,0,0,0,0,30,69,0,0,0,0,0,0,0,7,0,7,0,0,538,519,19,7,0,0,0,538,14,12,2,0,0,524,503,14,0,0,0,0,7,0,7,331
2013,Powell County,Montana,7052,4376,2676,278,329,268,394,359,863,967,1326,541,546,714,379,88,45.6,5945,5728,1470,1181,5945,3782,2163,1181,607,574,7052,6937,115,6937,6517,29,295,9,15,11,16,43,0,13,4,15,11,0,30,77,0,21,12,3,0,6,32,115,2,90,2,0,7052,6629,31,385,48,24,50,7052,184,102,0,33,49,6868,6416,25,292,43,15,0,77,0,77,3093
2013,Sanders County,Montana,11400,5794,5606,529,619,585,763,410,892,1094,1624,1309,972,1630,771,202,50.5,9167,8792,3172,2603,9167,4617,4550,2603,1377,1226,11400,11186,214,11186,10481,13,641,8,34,2,3,13,0,0,2,0,0,11,30,89,0,0,0,0,0,0,38,214,19,156,1,0,11400,10690,32,802,14,0,76,11400,255,127,0,18,110,11145,10308,13,620,13,0,15,176,0,176,6640
2013,Wibaux County,Montana,928,467,461,34,44,50,66,34,88,81,138,39,111,91,125,27,49.7,734,726,296,243,734,368,366,243,110,133,928,928,0,928,928,0,0,0,0,0,0,0,0,0,0,0,0,0,30,109,0,0,0,0,0,0,0,0,0,0,0,0,928,928,0,0,0,0,0,928,18,15,0,0,3,910,910,0,0,0,0,0,0,0,0,542
2013,Gallatin County,Montana,91499,47237,44262,5749,5573,4834,6727,11102,15137,11404,11534,6010,4345,5191,2508,1385,32.8,72454,66222,11526,9084,72454,37754,34700,9084,4230,4854,91499,89697,1802,89697,87156,319,965,43,55,56,31,859,146,158,123,211,123,0,30,31,98,74,62,0,0,12,324,1802,198,551,542,0,91499,88911,569,1673,1614,346,483,91499,2642,1867,111,94,570,88857,85148,319,886,853,74,24,1553,17,1536,42639
2013,Meagher County,Montana,1905,983,922,144,96,124,132,53,217,198,247,202,137,178,124,53,44.4,1449,1401,412,355,1449,783,666,355,198,157,1905,1894,11,1894,1862,0,12,4,3,0,0,14,0,14,0,0,0,0,30,59,0,0,0,0,0,0,6,11,0,11,0,0,1905,1873,0,23,14,0,6,1905,29,25,0,0,4,1876,1840,0,11,14,0,0,11,0,11,1322
2013,Carbon County,Montana,10126,5089,5037,416,510,630,570,356,941,1112,1703,888,962,1189,540,309,48.7,8159,7928,2552,2038,8159,4065,4094,2038,1013,1025,10126,10006,120,10006,9813,9,80,0,16,0,3,30,6,6,10,5,3,0,30,9,0,6,6,0,0,0,68,120,0,72,13,0,10126,9933,9,152,43,41,68,10126,217,208,0,0,9,9909,9666,9,80,30,6,0,118,0,118,6432
2013,Beaverhead County,Montana,9278,4679,4599,464,387,585,873,729,879,905,1294,801,701,975,471,214,43.2,7471,6811,1959,1660,7471,3736,3735,1660,812,848,9278,9080,198,9080,8817,23,102,0,45,0,13,99,48,3,26,0,0,12,30,1,10,15,9,0,6,0,24,198,7,111,69,0,9278,9015,41,224,168,15,24,9278,339,274,4,0,61,8939,8550,23,87,99,15,0,165,0,165,5253
2013,Flathead County,Montana,91536,45745,45791,5462,5874,6072,6008,4778,10625,10623,14028,8314,6008,7896,4260,1588,41.7,70388,66859,16945,13744,70388,34712,35676,13744,6588,7156,91536,89779,1757,89779,87406,205,1473,128,82,17,75,440,88,59,72,52,144,13,30,29,12,8,8,0,0,0,247,1757,194,815,384,2,91536,89112,431,2311,1080,249,343,91536,2211,1432,144,25,610,89325,85807,205,1433,440,8,0,1432,11,1421,46866
2013,Musselshell County,Montana,4729,2382,2347,221,282,322,305,174,404,471,769,583,310,546,236,106,48.2,3730,3543,1052,888,3730,1870,1860,888,456,432,4729,4587,142,4587,4482,27,41,0,0,0,0,22,0,0,22,0,0,0,30,65,0,0,0,0,0,0,15,142,79,28,0,0,4729,4603,106,90,43,0,29,4729,82,45,0,0,37,4647,4425,27,41,22,0,0,132,7,125,2662
2013,Phillips County,Montana,4205,2114,2091,259,242,260,305,107,399,357,754,405,259,424,310,124,48.4,3257,3115,1008,858,3257,1590,1667,858,408,450,4205,4095,110,4095,3629,0,441,0,40,0,6,1,1,0,0,0,0,0,30,71,0,0,0,0,0,0,24,110,0,96,10,0,4205,3739,0,541,15,0,24,4205,23,4,0,0,19,4182,3610,0,441,1,0,20,110,0,110,2330
2013,Custer County,Montana,11785,5820,5965,731,896,512,758,723,1384,1275,1732,751,931,1010,820,262,41.4,9196,8674,2682,2092,9196,4536,4660,2092,943,1149,11785,11608,177,11608,11248,26,200,0,13,0,84,60,0,42,0,7,7,0,30,17,4,6,6,0,0,0,68,177,37,43,34,0,11785,11384,63,243,135,57,80,11785,285,205,34,0,46,11500,11043,26,200,60,6,0,165,0,165,5564
